time,vehicle_id,speed
243,88,0.0100000000000016
244,65,11.9693024023959
244,81,0
244,88,0
245,65,11.607109890063
245,81,0
245,88,0
246,65,12.1404489208596
246,81,0
246,88,0
247,65,11.628004987959
247,81,0
247,88,0
248,65,11.3265087295247
248,81,0
248,88,0
249,65,11.9494016586606
249,81,0
249,88,0
250,65,11.4160632443939
250,81,0
250,88,0
251,65,11.909601168805
251,81,0
251,88,0
252,65,11.9792528982404
252,81,0
252,88,0
253,65,11.8489029028007
253,81,0
253,88,0
254,65,12.4916972425688
254,81,0
254,88,0
255,65,11.8588532329227
255,81,0
255,88,0
256,65,12.4120949077905
256,81,0
256,88,0
257,65,11.8887047233919
257,81,0
257,88,0
258,65,11.4061123964302
258,81,0
258,88,0
259,65,11.6588550038158
259,81,0
259,88,0
260,81,0
260,88,0
261,81,0
261,88,0
262,81,0
262,88,0
263,81,0
263,88,0
264,81,0
264,88,0
265,81,0
265,88,0
266,81,0
266,88,0
267,81,0
267,88,0
268,81,0
268,88,0
269,81,0
269,88,0
270,81,0
270,88,0
271,81,0
271,88,0
272,81,0
272,88,0
273,81,0
273,88,0
274,81,0
274,88,0
275,81,0
275,88,0
276,81,0
276,88,0
277,81,0
277,88,0
278,81,0
278,88,0
279,81,0
279,88,0
280,81,0
280,88,0
281,81,0
281,88,0
282,81,0
282,88,0
283,81,0
283,88,0
284,81,0
284,88,0
285,81,0
285,88,0
286,81,0
286,88,0
287,81,0
287,88,0
288,81,0
288,88,0
289,81,0
289,88,0
290,81,0
290,88,0
291,81,0
291,88,0
292,81,0
292,88,0
293,81,0
293,88,0
294,81,0
294,88,0
295,81,1.93093241725338
295,88,0
296,81,3.55316760088797
296,88,0.975141015443406
297,81,5.93016020019696
297,88,2.64282046306593
298,81,8.19746912162528
298,88,4.20104748842476
299,81,9.68386802884054
299,88,5.86191948085267
300,81,12.0797516530763
300,88,7.9366050676596
301,81,14.0001749989063
301,88,9.25859600587476
302,81,14.3912230196047
302,88,11.0250124716483
303,81,15.0748134316813
303,88,13.5175811445687
304,81,14.5424688412938
304,88,14.3205761057298
305,81,14.9743146754701
305,88,13.7882304883549
306,81,15.4459638740999
306,88,13.4071324301657
307,81,14.7932180407104
307,88,14.2807737885592
308,81,14.5325187080561
308,88,13.7981810395428
309,81,15.446957629255
309,88,13.9593767769195
310,81,15.416111701723
310,88,13.2658358198796
311,81,14.8837663244221
311,88,14.2608730448034
312,81,14.6827688124549
312,88,14.0499252667051
313,81,14.3713221382029
313,88,13.9593767769195
314,81,15.0748134316813
314,88,14.1902255091313
315,81,14.2807737885592
315,88,13.6976822857008
316,81,15.5076561736453
316,88,14.2620124807125
317,81,14.9335193440796
317,88,14.2807737885592
318,81,15.8139495383032
318,88,13.4061366545325
319,81,15.5166104546064
319,88,14.4320199556403
320,81,14.8141148908735
320,88,13.2757862290714
321,81,14.4817713005005
321,88,13.8489277563283
322,81,15.2658606046302
322,88,13.3255393887077
323,81,15.2350155890961
323,88,14.3713221382029
324,81,15.4668581166312
324,88,13.9693271133581
325,81,15.0748134316813
325,88,13.2767842492073
326,81,15.1852625923953
326,88,14.1802750325937
327,81,14.3315212032778
327,88,14.2907242643611
328,81,14.5424688412938
328,88,13.2658358198796
329,81,15.2758109441037
329,88,14.1802750325936
330,81,15.4867588603942
330,88,14.1205736427385
331,81,14.5016723173571
331,88,14.4210748559184
332,88,13.8887292435269
333,88,14.2807737885592
334,88,13.9295261943829
335,88,13.1752874731446
336,88,13.969327113358
348,152,0
349,152,2.52241947344216
350,152,5.00503746239722
351,152,6.33142164130617
352,152,8.51155097499865
353,152,10.2110724216411
354,152,12.6429426954329
355,152,11.5165619869821
356,152,11.7683048906799
357,152,12.2110974117808
358,152,12.3414464306255
359,152,12.4618457701899
360,152,12.6021466425368
361,152,12.180250407935
362,152,12.2110974117808
363,152,12.2906997359793
364,152,11.697657885235
365,152,12.6528929498357
366,152,11.9593519891338
367,152,11.6986537687035
368,152,12.1014792484225
369,152,12.3911984892504
370,152,11.7792529474496
371,152,11.7484041469469
372,152,11.9593519891339
373,152,12.722546914828
374,152,12.4817466726416
375,152,12.6936913464918
376,152,12.351396682157
377,152,12.4618457701899
378,152,12.6120973672106
379,152,12.6429426954329
380,152,12.5016478913782
381,152,12.1812478835298
382,152,11.6578557205002
383,152,12.0797516530763
384,152,11.7484041469469
385,152,11.9792528982404
386,152,11.6877072174144
387,152,11.5981550256927
388,152,12.1503991703977
389,152,11.5772578791353
390,152,11.8180582161369
391,152,8.13301911961358
392,152,7.96718896474786
393,152,7.83505583898417
394,152,8.26027844566998
395,152,10.3016212316315
396,152,11.928507869805
397,152,12.1702999141352
398,152,12.5623445264011
399,152,12.2608482577675
400,152,11.7792529474496
401,152,12.5115986188816
402,152,12.5324937662063
403,152,11.9086061317016
404,152,12.5842798760994
405,152,12.1702999141352
406,152,11.8280091308724
407,152,11.5882052104716
408,152,12.7125961156642
409,152,12.6827441825497
410,152,11.9802504147451
411,152,12.3305028283521
412,152,12.3215461692111
413,152,12.5016478913782
414,152,11.6787542143843
415,152,12.3305028283522
416,152,12.4021449757693
417,152,12.7633420388235
418,152,11.8986553862191
419,152,11.9295012469089
420,152,11.5066111431646
421,152,12.2011474870194
421,184,0
422,152,12.4618457701899
422,184,2.41197014906905
423,152,11.7484041469469
423,184,4.42194527329317
424,152,12.0399501660098
424,184,6.31152121124538
425,152,12.0797516530764
425,184,8.42100350314616
426,152,11.9693024023959
426,184,10.5324688463816
427,152,12.7026453937753
427,184,12.733491273017
428,152,12.4618457701899
428,184,15.1146154433383
429,152,11.9096011688049
429,184,14.8638655806624
430,152,11.9593519891339
430,184,14.8837663244221
431,152,12.7533917057385
431,184,14.2001760552467
432,152,11.9892034764617
432,184,14.9643643366499
433,152,11.6877072174144
433,184,14.8141148908735
434,184,14.1802750325936
435,184,15.354400020841
436,184,14.8947138273953
437,184,15.3156129488832
438,184,14.7235661441106
439,184,15.3355143376412
440,184,14.4121198995845
441,184,14.9842650804102
442,184,14.7534165534631
443,184,15.4260623621195
444,184,14.6121216803036
445,184,14.834014965612
446,184,15.4668581166312
447,184,15.3265586483072
448,184,15.4559147254376
449,184,15.446957629255
450,184,15.4569078408329
451,184,15.2459601206352
452,184,14.8638655806624
453,184,15.2957118173689
454,184,13.4966847781224
455,184,9.27573716747085
456,184,4.78414046616526
457,184,0.774144689318472
458,184,0.351283361405007
459,184,0.070710678118655
460,184,0.0200000000000031
461,184,0
462,184,0
463,184,0
464,184,0
465,184,0
466,184,0
467,184,0
468,184,0
469,184,0
470,184,0
471,184,0
472,184,0
473,184,0
474,184,0.823893196961839
475,184,3.17616120497685
476,184,4.8438414507496
477,184,6.83391542236221
478,184,7.957342521219
479,184,8.44871587875933
480,184,7.97677253029068
481,184,9.3354217901496
482,184,11.628004987959
483,184,13.0648383074572
484,184,12.3305028283521
485,184,12.4817466726416
485,212,0
486,184,12.3115961597187
486,212,2.21097263664664
487,184,12.4210506801961
487,212,4.14035022673204
488,184,13.9593767769195
488,212,5.76823196482245
489,184,12.3115961597187
489,212,7.56825607389182
490,184,11.4668086231523
490,212,9.64788059627602
491,184,13.004141647952
491,212,11.9991541368549
492,184,15.0847638364013
492,212,13.8489277563283
493,184,14.3016712310135
493,212,13.4767837409376
494,184,15.1653618486339
494,212,14.4817713005005
495,184,15.2449663823834
495,212,14.4519202876296
496,184,14.32157114286
496,212,14.2499298243886
497,184,14.6220723565437
497,212,13.4071324301657
498,184,14.32157114286
498,212,14.0499252667051
499,184,14.883766324422
499,212,14.0596052576166
500,184,15.0947143066704
500,212,13.6379800557121
501,184,15.1454613663632
501,212,13.7782800087675
502,184,15.3454651281738
502,212,13.6479302460116
503,184,15.0549128194088
503,212,13.6578805090687
504,184,14.9643643366499
504,212,14.1902255091313
505,184,14.9245636452126
505,212,14.5524190428946
506,184,14.5822700564761
506,212,14.0499252667051
507,184,15.4161117017229
507,212,13.5971835318937
508,184,14.4011735632899
508,212,13.8489277563283
509,184,15.1753121878925
509,212,13.8688283571468
510,184,14.8837663244221
510,212,13.6678308447244
511,184,15.0549128194088
511,212,14.1295293622965
512,184,14.3514215323779
512,212,13.3265336828449
513,184,14.732521847939
513,212,13.8081316621765
514,184,15.4668581166312
514,212,14.0698258695692
515,184,14.3116211520568
515,212,14.2409725791464
516,212,13.5175811445687
517,212,14.1902255091313
518,212,13.717583606452
519,212,13.5882302011704
520,212,13.8280331211637
521,212,12.6827441825498
522,212,8.83394023072378
523,212,4.87468973371639
524,212,0.482597140480547
525,212,0.210950231097287
526,212,0.0100000000000016
527,212,0
528,212,0
529,212,0
530,212,1.37615406114287
531,212,2.23188261340062
532,212,1.97914122790669
533,212,0.97514101544341
534,212,0.583095189484528
535,212,0.311448230047947
536,212,0.0300000000000011
537,212,0
538,212,0.0100000000000016
539,212,0
540,212,0
541,212,0
542,212,0
543,212,0
544,212,0
545,212,0
546,212,0
547,212,0
548,212,0
549,212,0
550,212,0
551,212,0
552,212,0
553,212,0
554,212,0
555,212,0
556,212,0
557,212,0
558,212,0
559,212,0
560,212,1.30648383074571
561,212,2.32243406795543
562,212,4.36124982086557
563,212,6.0160618347886
564,212,7.26471609906402
565,212,8.87437885150279
566,212,11.4469078794232
567,212,13.2857367127307
568,212,14.5424688412938
569,212,13.7285286902858
570,212,14.2907242643611
571,212,14.1603742888386
572,212,13.8180823561014
573,212,13.8081316621765
574,212,13.6180798940233
575,212,14.2409725791464
576,212,14.4917217748617
577,212,13.6379800557121
578,212,14.1295293622965
579,212,14.3514215323779
580,212,13.8588780209655
581,212,14.8185964247631
582,212,14.4320199556403
583,212,14.2807737885592
584,212,13.3762849850024
585,212,13.5175811445688
586,212,14.0489323437761
587,212,13.5981800252828
588,212,14.5822700564761
589,212,14.1295293622965
590,212,13.4170823952154
591,212,14.5524190428946
592,212,14.1504240219154
593,212,13.516586107446
594,212,14.2210723927557
595,212,14.3812725445282
596,212,13.7583792650152
597,212,13.4867342229318
598,212,14.5315243522488
599,212,13.8688283571468
600,212,13.6787791852928
620,271,0
621,271,1.33633828052635
622,271,3.42690822754269
623,271,5.8587797364298
623,272,0
624,271,8.23094769756193
624,272,2.12042448580468
625,271,10.5832178471389
625,272,3.84880500935029
626,271,12.7931935027967
626,272,5.33638454386488
627,271,14.4718208944141
627,272,7.6379054720519
628,271,14.5922205301318
628,272,9.24588557143121
629,271,14.4111241754417
629,272,11.2260099768351
630,271,14.1404738251588
630,272,13.5374813019261
631,271,14.6728184068365
631,272,14.350428565029
632,271,14.2310224509695
632,272,14.1603742888385
633,271,14.6021710714538
633,272,14.039975071203
634,271,14.2101266707936
634,272,14.4817713005005
635,271,15.5399935649922
635,272,14.1802750325937
636,271,14.8738159192589
636,272,14.2807737885593
637,271,14.9842650804102
637,272,13.6479302460116
638,271,14.2409725791464
638,272,14.4996724100926
639,271,14.6121216803037
639,272,13.5971835318937
640,271,14.1902255091313
640,272,14.1404738251588
641,271,15.1753121878925
641,272,14.3812725445282
642,271,14.5723196506253
642,272,14.5016723173571
643,271,14.8847640223149
643,272,14.5424688412937
644,271,14.551426046955
644,272,14.3613718007717
645,271,15.336508729173
645,272,14.6927192854148
646,271,15.3056623509079
646,272,14.2917213798758
647,271,14.1106236573725
647,272,14.7225711069772
648,271,14.2399789325687
648,272,14.4917217748617
649,271,14.633017460524
649,272,14.6728184068365
650,271,15.2360099763685
650,272,14.4519202876296
650,284,0
651,271,15.3156129488832
651,272,14.1504240219154
651,284,2.19009132229686
652,271,14.9842650804102
652,272,14.0190798556824
652,284,3.62891168258475
653,271,14.9743146754701
653,272,14.2011724868054
653,284,5.2050456290027
654,271,14.3315212032778
654,272,14.4409764212812
654,284,6.61301746557498
655,271,14.1504240219154
655,272,14.0101249102212
655,284,8.61304243574823
656,271,13.9792775206732
656,272,14.2200773556265
656,284,10.6329676008159
657,271,9.83658985624592
657,272,14.6937163440703
657,284,12.8031441450918
658,271,8.98287815791799
658,272,14.0897267539154
658,284,14.3613718007717
659,271,8.94301962426562
659,272,13.9285318680757
659,284,14.3205761057298
660,271,11.346409123595
660,272,13.3464339806557
660,284,14.834014965612
661,271,13.2160848968217
661,272,9.5664047583196
661,284,14.8638655806624
662,271,14.1096279185526
662,272,8.24971514659749
662,284,14.0897267539154
663,271,15.0549128194088
663,272,8.80531657579669
663,284,14.2708233819917
664,271,14.7932180407104
664,272,11.3364588827376
664,284,14.2608730448034
665,271,15.3862601043918
665,272,13.6578805090687
665,284,15.6095900010218
666,271,14.633017460524
666,272,14.4519202876296
666,284,14.5623693127183
667,271,14.1404738251588
667,272,14.6121216803036
667,284,14.3713221382028
668,271,14.11957860561
668,272,14.2011724868055
668,284,14.9842650804102
669,271,14.9842650804102
669,272,13.6976822857007
669,284,14.6230673936763
670,271,14.6021710714537
670,272,14.7932180407104
670,284,14.9235686080776
671,271,14.4220698930493
671,272,14.0190798556824
671,284,14.6131173949983
672,271,15.0847638364013
672,272,13.5981800252828
672,284,15.0947143066704
673,271,15.2857613483922
673,272,14.4111241754417
673,284,15.0549128194088
674,271,15.1554115747478
674,272,14.2708233819917
674,284,15.1444676367312
675,271,14.1096279185526
675,272,14.2708233819917
675,284,14.4927188615525
676,271,15.1355112236092
676,272,13.7484290011623
676,284,15.3056623509079
677,271,14.11957860561
677,272,14.4718208944141
677,284,14.9643643366499
678,271,14.8638655806624
678,272,13.7981810395428
678,284,14.9842650804102
679,271,14.4419700872146
679,272,13.7484290011623
679,284,14.3713221382029
680,271,14.6021710714537
680,272,14.5723196506253
680,284,14.8439651037046
681,271,14.8439651037046
681,272,14.3006748092529
681,284,14.0499252667052
682,271,14.1404738251588
682,272,13.5772824968769
682,284,14.1902255091313
683,271,14.8330205959541
683,272,15.0560585811825
683,284,14.6429675954022
684,271,14.4111241754417
684,272,14.3016712310135
684,284,15.2250648602888
685,271,15.2260598974259
685,272,13.969327113358
685,284,15.0449626121171
686,271,14.6121216803036
686,272,13.9693271133581
686,284,11.7882059703756
687,271,15.3872577153956
687,272,13.6369864706247
687,284,8.37124841346857
688,271,14.11957860561
688,272,14.5325187080561
688,284,3.85975387816374
689,271,14.5215736061902
689,272,14.5623693127183
689,284,0.281602556806574
690,271,14.8141148908735
690,272,14.0300249465209
690,284,0.180277563773199
691,271,15.3355143376412
691,272,14.0797762766317
691,284,0.0608276253029827
692,271,15.1554115747479
692,272,14.11957860561
692,284,0
693,272,14.039975071203
693,284,0
694,272,14.7633668246779
694,284,0
695,272,14.3514215323779
695,284,0
696,272,14.6121216803037
696,284,0
697,272,14.7733171630477
697,284,0
698,284,0
699,284,0
700,284,0
701,284,0
702,284,0
703,284,0
704,284,0
705,284,0
706,284,0
707,284,0
708,284,0
709,284,0
710,284,0
711,284,0
712,284,0
713,284,0
714,284,0
715,284,0
716,284,0
717,284,0
718,284,0
719,284,0
720,284,0
721,284,0
722,284,0
723,284,0
724,284,0
725,284,0
726,284,0
727,284,0
728,284,0
729,284,0
730,284,0
731,284,0
732,284,0
733,284,0
734,284,0
735,284,2.54017715917611
736,284,4.44491844694591
737,284,6.73268148659953
738,284,9.26736747949492
739,284,11.7076086371214
740,284,13.1653370636684
741,284,14.6628680686965
742,284,15.1554115747478
743,284,15.2350155890961
744,284,14.2210723927558
745,284,14.0698258695692
746,284,14.1504240219154
747,284,14.6429675954022
748,284,14.9235686080776
749,284,14.0598755328772
750,284,14.4718208944141
751,284,14.7733171630477
752,284,14.5215736061902
753,284,14.633017460524
754,284,14.4817713005005
755,284,14.5623693127183
756,284,15.0240673587415
757,284,14.7036662094867
758,284,14.8638655806624
759,284,14.2598807849154
760,284,15.1852625923953
761,284,14.9245636452126
762,284,14.3912230196047
763,284,14.2509227771397
764,284,14.3315212032778
765,284,14.2698318140054
766,284,15.0549128194088
767,284,14.6131173949982
768,284,15.0539197553328
769,284,14.2708233819917
770,284,14.0200748928099
771,284,15.0748134316813
1221,534,0
1222,534,2.34132441152442
1223,534,4.80403996652814
1224,534,7.23591044720703
1225,534,8.63294271960613
1226,534,10.3613223094352
1227,534,12.8837416925364
1228,534,14.2608730448034
1229,534,15.3862601043918
1230,534,15.2051635966207
1231,534,15.446957629255
1232,534,14.5016723173571
1233,534,14.4419700872146
1234,534,15.6482970319457
1235,534,15.3454651281738
1236,534,14.6937163440703
1237,534,14.4210748559184
1238,534,14.7932180407104
1239,534,15.2758109441037
1240,534,15.0151123871918
1241,534,14.4409764212812
1242,534,14.7136161428794
1243,534,14.7434663495394
1244,534,15.1544184975868
1245,534,14.6131173949982
1246,534,14.7932180407104
1247,534,15.4867588603943
1248,534,15.5275561502769
1249,534,14.8937167960184
1250,534,15.376309700315
1251,534,14.9036673339148
1252,534,14.7026698255793
1253,534,14.6937163440703
1254,534,14.5116229278465
1255,534,10.7832184434889
1256,534,7.11551122548479
1257,534,3.92940199012522
1258,534,0.131529464379658
1259,534,0.0899999999999999
1260,534,0.0223606797749975
1261,534,0
1262,534,0.0100000000000016
1263,534,0
1264,534,0
1265,534,1.40698258695692
1266,534,3.89955125623449
1267,534,5.11548629164423
1268,534,6.32142389023233
1269,534,8.13926900894669
1270,534,9.24515548814621
1271,534,9.44852369420747
1272,534,11.6578557205002
1273,534,13.9583845770204
1274,534,14.633017460524
1275,534,13.7583792650152
1276,534,14.5723196506253
1277,534,13.2956872706904
1278,534,13.7782800087674
1279,534,15.0151123871918
1280,534,14.9036673339148
1281,534,14.5623693127183
1282,534,14.2409725791464
1283,534,15.2648681618938
1284,534,14.3514215323779
1285,534,14.32157114286
1286,534,15.1852625923953
1287,534,15.0439688912202
1288,534,14.8738159192589
1289,534,14.9952125693503
1290,534,14.7424726555622
1291,534,15.0350124708961
1292,534,14.6529177981725
1293,534,14.8031685797332
1294,534,14.4618705567433
1295,534,15.3056623509079
1296,534,14.9036673339148
1297,534,14.93451371823
1298,534,14.6429675954022
1299,534,14.3613718007716
1300,534,14.3106254230904
1301,534,15.4967093281122
1302,534,14.7136161428793
1303,534,15.2549172400246
1304,534,14.5932176027084
1617,707,0
1618,707,1.43683680353756
1619,707,3.37715856897483
1620,707,5.33638454386488
1621,707,6.69262280425248
1622,707,9.05483848558327
1623,707,10.4628198875829
1624,707,11.5563662108813
1625,707,12.4518954380448
1626,707,11.8389526563797
1627,707,11.557356964289
1628,707,12.3712974258968
1629,707,11.8190524154858
1630,707,12.2906997359793
1631,707,11.6180549146576
1632,707,12.0698011582627
1633,707,11.9494016586606
1634,707,11.4966603846508
1635,707,12.4518954380447
1636,707,12.7026453937753
1637,707,12.9842404475579
1638,707,12.733491273017
1639,707,12.5523941939377
1640,707,11.4459163023324
1641,707,11.9593519891339
1642,707,12.1006487429394
1643,707,12.5722949376794
1644,707,12.7125961156642
1644,719,0
1645,707,11.8698020202529
1645,719,1.49753130184315
1646,707,12.5921959959334
1646,719,3.29557278784739
1647,707,12.6329925195893
1647,719,5.56823131703413
1648,707,12.0598507453451
1648,719,7.88865641285006
1649,707,11.7882059703757
1649,719,10.2508731335433
1650,707,12.733491273017
1650,719,12.5822454275857
1651,707,12.2807491628158
1651,719,13.7484290011622
1652,707,11.939451411183
1652,719,13.0747887172222
1653,707,11.6777566338745
1653,719,13.0747887172222
1654,707,12.4717961817855
1654,719,12.9444389604185
1655,707,11.628004987959
1655,719,12.7235411737456
1656,707,12.2200531913736
1656,719,13.3255393887077
1657,707,12.1702999141352
1657,719,12.5523941939376
1658,707,11.939451411183
1658,719,12.6031424652743
1659,707,11.899651255394
1659,719,13.244942430981
1660,707,8.47174716336601
1660,719,13.2359850407894
1661,707,3.96920646981232
1661,719,13.3364837944639
1662,707,0.442831796509692
1662,719,13.3657360440793
1663,707,0.00999999999999979
1663,719,13.7384788095334
1664,707,0
1664,719,12.7434414504089
1665,707,0
1665,719,12.6628432826123
1666,707,0
1666,719,13.1354862871536
1667,707,0
1667,719,13.2757862290713
1668,707,0
1668,719,13.6469373853623
1669,707,0
1669,719,13.7683296009356
1670,707,0
1670,719,12.6737918556366
1671,707,0
1671,719,12.6120973672106
1672,707,0
1672,719,13.6578805090688
1673,707,0
1673,719,12.8031441450918
1674,707,0
1674,719,13.0548879734757
1675,707,0
1675,719,12.9444389604185
1676,707,0
1676,719,12.733491273017
1677,707,0
1677,719,13.1046403994921
1678,707,0
1678,719,12.9742899613042
1679,707,0
1679,719,13.7583792650152
1680,707,0
1680,719,13.3464339806557
1681,707,0
1681,719,13.7583792650152
1682,707,0
1682,719,12.7036412102987
1683,707,0
1683,719,10.3205280872638
1684,707,0
1684,719,5.80902745732881
1685,707,0
1685,719,1.31643457870112
1686,707,0
1686,719,0.0199999999999996
1687,707,0
1687,719,0.0100000000000016
1688,707,0
1688,719,0
1689,707,0
1689,719,0
1690,707,0
1690,719,0
1691,707,0
1691,719,0
1692,707,0
1692,719,0
1693,707,0
1693,719,0
1694,707,0
1694,719,0
1695,707,0
1695,719,0
1696,707,0
1696,719,0
1697,707,0
1697,719,0
1698,707,0
1698,719,0
1699,707,0
1699,719,0
1700,707,0
1700,719,0
1701,707,0
1701,719,0
1701,744,0
1702,707,0
1702,719,0
1702,744,2.00002499984376
1703,707,1.96091815229499
1703,719,0
1703,744,3.30552567680243
1704,707,4.49752153969272
1704,719,1.61895027718581
1704,744,5.64883173762505
1705,707,6.14117252648059
1705,719,3.81797066515708
1705,744,7.69761001870058
1706,707,8.19127584689955
1706,719,6.34227877028439
1706,744,9.09563631638822
1707,707,10.7832184434889
1707,719,7.62341786864658
1707,744,11.1454116119595
1708,707,11.5872084645095
1708,719,8.65056067547069
1708,744,13.4061366545325
1709,707,12.6429426954329
1709,719,10.9245137191547
1709,744,14.8738159192589
1710,707,11.728503740887
1710,719,12.3911984892503
1710,744,15.2857613483921
1711,707,12.239955065277
1711,719,12.5523941939377
1711,744,14.3912230196047
1712,707,12.5125936559932
1712,719,12.2001516384019
1712,744,15.5574065962165
1713,707,12.4419451855407
1713,719,13.3066336839939
1713,744,15.2051635966207
1714,707,12.4210506801961
1714,719,12.5921959959334
1714,744,15.4913653368579
1715,707,12.4419451855407
1715,719,12.9643395512459
1715,744,15.446957629255
1716,707,11.5076061802618
1716,719,12.8538904616462
1716,744,14.6021710714538
1717,707,12.0190557033404
1717,719,11.226009976835
1717,744,14.7036662094867
1718,707,12.6329925195893
1718,719,11.4160632443938
1718,744,15.1345168406527
1719,707,12.0996528875832
1719,719,12.8737912053909
1719,744,14.8847640223149
1720,707,12.2807491628158
1720,719,12.1304987531429
1720,744,15.3454651281738
1721,707,11.9593519891339
1721,719,12.3911984892503
1721,744,14.6728184068365
1722,707,11.899651255394
1722,719,11.8688036465349
1722,744,14.7136161428793
1723,707,12.4310015686589
1723,719,11.6787542143843
1723,744,15.3862601043918
1724,707,12.5125936559931
1724,719,11.938458862014
1724,744,14.783267568437
1725,707,11.5673073789884
1725,719,12.351396682157
1725,744,14.7534165534631
1726,707,11.7782553886388
1726,719,12.03
1726,744,15.4161117017229
1727,707,11.8091024214375
1727,719,12.03
1727,744,14.5822700564761
1728,707,11.9991541368548
1728,719,12.6405102745103
1728,744,14.7434663495394
1729,707,11.8290024938707
1729,719,12.6120973672106
1729,744,14.6529177981725
1730,707,12.733491273017
1730,719,13.527531186436
1730,744,14.8539153087662
1731,707,12.3404538004078
1731,719,13.326533682845
1731,744,15.1544184975868
1732,707,12.0200499167017
1732,719,12.6021466425367
1732,744,14.7036662094867
1733,707,12.2200531913736
1733,719,12.7832429375335
1733,744,15.2857613483922
1734,707,12.0399501660098
1734,719,13.2658358198796
1734,744,14.7225711069772
1735,707,12.4717961817855
1735,719,13.4976812823537
1735,744,14.733516213043
