time,vehicle_id,x,y
3429,1490,-17.62,-224.49
646,260,3.64,-11.83
3203,1389,-12.28,-171.03
1764,758,-11.43,-162.51
388,156,-9.19,-140.13
1752,725,46.21,413.8
1441,630,-44.71,-495.41
3218,1407,-44.71,-495.41
1668,725,-35.91,-407.36
2462,1073,-37.78,-426.1
2271,981,-11.27,-160.98
3109,1325,3.64,-11.83
2311,981,3.64,-11.83
2178,942,-15.32,-201.42
2429,1052,-20.33,-251.52
1150,494,-19.59,-244.17
663,260,4.37,-4.53
3536,1539,-28.37,-331.96
1116,453,16.35,115.3
1131,445,40.06,352.34
3071,1284,44.88,400.58
3037,1284,3.64,-11.83
3593,1524,38.48,336.57
1360,594,-44.08,-489.11
509,199,17.68,128.54
1541,632,3.64,-11.83
1747,725,39.49,346.65
376,156,-25.2,-300.29
3527,1524,3.64,-11.85
1935,782,48.76,439.3
669,260,10.96,61.4
1676,725,-25.14,-299.64
398,169,-35.3,-401.24
2049,863,3.64,-11.83
82,21,-5.74,-105.65
3049,1325,-26.55,-313.76
568,207,3.74,-10.83
3521,1537,-39.01,-438.37
347,91,51.26,464.34
1261,549,-42.3,-471.29
609,210,44.67,398.47
1730,734,10.14,53.14
2811,1222,-25.6,-304.24
1198,494,11,61.76
464,169,0.46,-11.51
3032,1316,-15.5,-203.2
569,207,3.74,-10.83
528,199,41.19,363.59
1460,595,5.45,38.4
1284,515,9.35,45.26
1800,782,-33.99,-388.16
2978,1254,34.93,301.08
521,179,45.17,435.66
305,125,-24.4,-292.3
373,151,-10.27,-150.94
3105,1332,0.46,-11.51
2166,931,-3.71,-85.33
1704,730,-4.33,-91.52
3335,1413,33.76,289.32
426,169,-5.26,-100.89
565,238,-20.72,-255.45
527,210,-0.29,-18.97
408,156,13.86,122.49
86,21,-0.48,-53.07
2185,942,-5.26,-100.84
3105,1347,-16.38,-179.93
1919,823,-4.17,-89.9
524,199,36.2,313.73
2838,1239,-42.24,-470.73
1704,725,3.64,-11.83
551,209,0.46,-11.51
977,404,3.64,-11.83
1776,739,47.43,426.01
808,343,-25.01,-298.36
1892,782,3.64,-11.83
3422,1453,41.72,368.91
583,238,-1.18,-27.92
1160,494,-4.66,-94.87
315,100,4.08,24.68
1770,739,40.74,359.16
2492,1069,-0.14,-49.64
1936,835,-8.53,-133.51
514,186,28.64,270.36
2485,1081,-31.69,-365.15
3489,1490,10.19,53.64
3291,1413,-0.19,-17.97
311,118,-0.15,-17.65
3285,1426,-15.84,-206.68
56,21,-39.32,-441.49
1049,453,-31.38,-362.09
511,171,34.28,294.59
375,161,-40.7,-455.24
1080,445,0.46,-11.51
2721,1181,-22.61,-274.36
2431,1052,-17.79,-226.19
2210,942,3.64,-11.83
347,151,-44.54,-493.68
980,406,0.46,-11.51
1433,594,3.64,-11.83
2642,1136,3.64,-11.83
1007,425,-7.52,-123.49
649,260,3.64,-11.83
1006,404,3.64,-11.83
3019,1294,0.46,-11.51
1070,464,-36.72,-415.47
2539,1073,20.42,155.98
2535,1081,20.02,184.15
1533,632,3.64,-11.83
853,322,20.92,160.94
3235,1413,-42.65,-474.77
3313,1426,12.58,77.55
2147,931,-26.43,-312.58
558,238,-30.94,-357.67
2130,931,-44.5,-493.23
499,209,-18.81,-236.33
1319,563,-5.35,-101.78
1430,594,3.64,-11.83
1504,638,-0.39,-20.03
588,207,20.98,161.52
771,322,-3.64,-84.68
2684,1136,3.64,-11.83
2237,954,2.89,-19.29
1482,630,15.21,103.85
1904,823,-21.57,-263.95
2493,1055,0.46,-11.51
1106,453,4.39,-4.29
1705,734,-18.17,-229.99
1772,758,-2.26,-70.84
3060,1325,-14.43,-192.59
752,322,-29.02,-338.47
1161,503,-38.28,-398.83
2096,863,37.11,322.86
874,323,46.8,419.71
2446,1023,36.48,316.49
2534,1088,8.76,71.46
1028,444,-31.19,-360.18
3108,1347,-12.02,-136.28
1079,444,3.64,-11.83
1460,594,9,41.81
3031,1294,0.46,-11.51
988,406,0.46,-11.51
2553,1081,42.64,410.35
325,125,-0.23,-50.56
2773,1181,3.64,-11.83
1484,595,34.68,330.76
2310,981,3.64,-11.83
3510,1510,23.9,190.76
476,199,-22.74,-275.67
2161,942,-39.77,-445.93
2311,1002,-24.89,-297.13
1782,746,3.64,-11.83
370,125,54.22,493.97
3597,1539,32.91,280.89
1377,594,-25.3,-301.26
3320,1407,23.71,188.85
1736,746,-12.08,-169.06
1288,549,-6.72,-115.49
2760,1188,0.46,-11.51
2823,1222,-9.47,-142.93
2510,1055,0.72,-8.93
703,279,34.68,298.52
3256,1413,-15.53,-203.59
3540,1524,3.64,-11.83
1392,594,-7.91,-127.36
690,279,18.17,133.48
1077,453,2.86,-19.6
1672,730,-44.21,-490.39
698,260,45.56,407.31
1358,563,3.64,-11.83
1000,404,3.64,-11.83
1752,734,34.69,298.65
321,118,9.44,78.31
1264,515,3.64,-11.83
1065,444,3.64,-11.83
1276,549,-22.87,-276.97
320,100,10.52,89.08
3377,1453,0.46,-11.51
458,171,3.64,-11.83
3527,1510,45.24,404.09
3054,1325,-21.16,-259.83
1540,632,3.64,-11.83
534,169,53.13,482.99
1042,425,29.4,245.75
2554,1090,3.64,-11.83
3126,1332,0.63,-9.83
2609,1090,14.16,93.32
419,171,-15.14,-167.5
520,209,0.46,-11.51
976,404,3.64,-11.83
668,260,9.67,48.42
1780,739,51.93,471.01
2378,1023,3.64,-11.83
1016,406,1.93,3.19
2873,1254,-40.5,-453.3
306,91,3.64,-11.83
457,169,0.46,-11.51
1738,758,-41.58,-464.04
1407,594,3.64,-11.83
2964,1284,-11.79,-166.14
2610,1090,15.26,104.32
339,118,33.31,317
3540,1537,-16.31,-211.35
3025,1284,3.64,-11.83
2379,1002,44.62,397.98
3008,1284,3.64,-11.83
815,343,-18.31,-231.35
2145,931,-28.82,-336.41
1038,444,-15.79,-206.17
3161,1325,41.5,366.74
249,91,3.62,-12.07
769,323,-11.23,-160.55
922,343,3.64,-11.83
583,209,10.34,87.3
3454,1490,2.15,-26.75
1119,464,16.46,148.51
3341,1453,-24.91,-297.34
869,374,-33.96,-387.88
2474,1055,0.46,-11.51
856,343,-1.03,-26.43
1068,444,3.64,-11.83
3176,1347,53.28,484.49
1502,638,-0.73,-23.37
2314,981,3.64,-11.83
441,186,-29.11,-339.35
2234,942,3.64,-11.83
1096,464,-5.92,-107.42
2098,863,39.75,349.19
3344,1413,45.39,405.65
3117,1332,0.46,-11.51
2591,1090,3.64,-11.83
2750,1181,3.64,-11.83
3307,1426,5.14,3.15
2724,1136,53.02,481.9
3577,1539,10.03,52.02
2339,1002,-1.03,-26.43
268,91,3.64,-11.83
1015,425,1.3,-35.2
1721,730,3.87,-9.52
1865,782,3.64,-11.83
1777,739,48.56,437.28
3063,1332,-24.3,-291.27
335,118,27.8,261.88
2284,954,44.85,400.19
1054,444,3.64,-11.83
2537,1088,12.85,112.42
3232,1413,-44.54,-493.66
1468,638,-38.14,-429.62
1364,594,-40.58,-454.03
1388,563,32.18,273.51
1698,730,-12.19,-170.18
1473,638,-31.38,-362.04
2503,1081,-9.06,-138.84
2481,1055,0.46,-11.51
2171,942,-25.27,-300.96
1222,503,49.13,443.04
2949,1254,3.64,-11.83
203,59,3.64,-11.83
1852,782,3.64,-11.83
2444,1069,-44.71,-495.41
3098,1347,-23.17,-279.96
2295,1002,-43.59,-484.22
3035,1325,-42.12,-469.44
2111,893,31.63,268.08
967,374,39.95,383.45
456,169,0.46,-11.51
2516,1090,-20.08,-249.07
1474,594,25.53,207.02
3266,1426,-41.79,-466.2
2766,1188,0.46,-11.51
504,169,21.02,162
2292,1002,-44.71,-495.41
1293,563,-41.9,-467.3
2584,1123,-26.19,-310.2
3126,1347,-1.78,-33.9
2264,954,20.67,158.47
1071,453,-2.51,-73.32
2541,1069,27.37,225.43
2233,954,2.89,-19.29
2542,1081,28.81,272.05
3071,1332,-11.67,-164.92
2188,931,22.9,180.8
520,169,38.07,332.46
619,238,44.57,397.47
125,14,3.64,-11.83
1939,835,-4.05,-88.77
396,169,-37.39,-422.16
2662,1136,0.46,-11.51
3099,1325,3.64,-11.83
3142,1325,20.18,153.53
2250,942,6.45,16.28
3498,1490,23.44,186.18
1033,445,-29.89,-347.17
2478,1081,-40.44,-452.67
1677,725,-23.78,-286.08
1987,863,-30.23,-350.57
3598,1539,34.11,292.89
3106,1347,-14.98,-165.94
1723,746,-27.5,-323.28
2208,954,-14.81,-196.34
889,374,-14.39,-192.12
3525,1539,-40.77,-455.98
3125,1347,-1.78,-33.9
3077,1294,50.95,493.46
2794,1222,-44.71,-495.41
1466,632,-23.48,-283.05
3455,1490,2.15,-26.75
3144,1332,24.22,226.13
1823,782,-7.81,-126.29
1932,835,-14.59,-194.15
365,151,-21.88,-267.04
1003,404,3.64,-11.83
3063,1325,-11.17,-159.98
2492,1052,3.64,-11.83
2539,1069,25.4,205.72
503,210,-19.98,-248.09
801,323,0.46,-11.51
3086,1316,48.82,439.88
3595,1537,22.61,177.9
3112,1332,0.46,-11.51
3136,1332,11.47,98.57
1452,594,3.64,-11.83
1922,835,-29.54,-343.65
501,210,-22.52,-273.44
2075,863,8.43,36.08
1892,823,-35.75,-405.81
376,161,-39.46,-442.84
2547,1081,35.14,335.36
2316,1002,-18.59,-234.16
2616,1136,-24.07,-289.01
2716,1136,41.97,371.44
1571,632,38.03,332.07
2013,835,46.47,416.45
3183,1389,-39.42,-442.5
2072,863,5.06,2.42
3581,1539,14.64,98.15
442,179,-2.21,-70.29
591,238,4.81,-0.13
2555,1069,40.87,360.42
1093,453,2.89,-19.29
1013,404,3.64,-11.83
1094,445,0.46,-11.51
540,210,-0.29,-18.97
509,169,26.36,215.33
406,156,11.3,96.92
786,323,0.37,-12.37
101,21,0.46,-11.51
195,59,3.64,-11.83
3541,1537,-15.07,-198.94
2898,1239,37.36,325.33
1524,632,3.64,-11.83
1810,782,-22.73,-275.6
483,209,-41.62,-464.51
799,323,0.46,-11.51
3189,1389,-31.35,-361.74
1459,632,-32.73,-375.54
76,21,-13.58,-184.05
1134,453,39.97,351.39
2518,1069,4.96,1.37
1100,445,0.46,-11.51
490,207,-28.54,-301.49
2308,981,3.64,-11.83
550,238,-41.88,-467.11
1700,739,-36.89,-417.19
2541,1073,22.97,181.45
3300,1407,3.64,-11.83
2748,1181,3.64,-11.83
857,343,-1.03,-26.43
3348,1413,50.48,456.52
294,91,3.64,-11.83
2520,1088,-6.85,-116.78
622,238,48.78,439.52
1034,404,24.41,228.03
2013,823,37.62,327.94
1036,404,27.29,256.81
2063,863,3.64,-11.83
2101,893,20.18,153.56
549,238,-42.78,-476.06
2552,1090,3.64,-11.83
2004,835,32.91,280.89
1187,494,3.64,-11.83
2517,1055,10.06,52.38
1545,632,5.17,3.46
539,209,0.46,-11.51
3425,1453,45.48,406.53
1447,632,-44.71,-495.41
2550,1088,30.88,292.74
574,209,0.62,-9.96
712,279,46.02,411.92
1802,782,-31.76,-365.91
1753,758,-24.26,-290.84
1026,444,-34.2,-390.31
2862,1222,3.77,-10.51
1385,594,-16.02,-208.45
439,186,-31.59,-364.21
469,186,-0.31,-19.25
956,374,29.08,274.76
403,151,7.29,24.69
3132,1325,9.1,42.78
430,156,43.18,415.71
1913,823,-11.2,-160.24
3409,1479,-13.05,-178.78
1374,595,-31.96,-367.87
348,100,50.13,453
858,322,27.58,227.53
2252,954,6.08,12.62
2350,981,22.77,179.42
2551,1088,32.32,307.1
1204,515,-13.1,-179.22
584,209,11.75,101.43
1360,563,3.64,-11.83
3389,1443,3.64,-11.83
3338,1443,3.64,-11.83
1379,595,-25.87,-306.92
618,269,-43.41,-482.34
2445,1023,34.97,301.49
522,207,3.74,-10.83
2808,1188,50.92,460.92
446,171,3.64,-11.83
3255,1407,-2.37,-71.97
1149,494,-21.08,-259.09
3267,1413,-1.27,-60.92
1693,725,-2.45,-72.7
2191,931,26.48,216.54
2060,863,3.64,-11.83
2568,1069,53.63,488.04
230,59,11.92,71
2848,1222,3.64,-11.83
478,171,3.64,-11.83
1796,782,-38.5,-433.27
3438,1479,3.64,-11.83
3091,1332,0.46,-11.51
2095,893,13.28,84.53
1040,404,32.88,312.71
2672,1136,3.64,-11.83
3545,1539,-18.33,-231.53
1061,425,51.06,462.28
1384,595,-19.73,-245.52
1314,549,28.02,231.95
536,209,0.46,-11.51
1750,746,3.53,-12.98
1749,739,17.76,129.34
1828,758,23.82,222.1
2945,1254,3.64,-11.83
505,207,-2.59,-74.17
3398,1453,8.75,71.38
743,322,-41.02,-458.43
2587,1090,3.64,-11.83
2555,1081,45.25,436.39
2018,863,3.64,-11.83
2421,1052,-30.43,-352.61
2282,981,2.8,-20.24
531,199,44.81,399.86
1115,453,15.09,102.71
277,118,-38.95,-437.75
837,323,0.46,-11.51
2991,1294,-7.77,-93.76
2759,1181,3.64,-11.83
2427,1055,-31.02,-358.49
2245,981,-44.06,-488.85
1400,594,1.48,-33.43
1736,725,24.92,200.97
1292,563,-42.79,-476.19
2469,1055,0.46,-11.51
3310,1407,11.52,66.96
2227,954,2.89,-19.3
2378,1002,43.4,385.76
1557,638,7.86,30.4
480,179,2.89,-19.29
1304,515,37.24,324.17
2469,1052,3.64,-11.83
1719,730,3.02,-18.02
1310,549,22.72,178.99
565,207,3.74,-10.83
745,323,-41.9,-467.3
144,21,10.74,91.33
415,171,-20.53,-221.38
1717,734,-4.61,-94.31
1760,730,53.75,489.22
1718,725,3.79,-10.32
1801,746,3.64,-11.83
1368,563,4.84,0.2
2303,1002,-34.73,-395.54
1062,445,0.46,-11.55
2200,942,3.64,-11.83
987,425,-30.31,-351.34
1519,632,3.64,-11.83
419,156,28.56,269.56
2042,863,3.64,-11.83
1759,734,42.56,377.29
1715,725,3.64,-11.83
1705,725,3.64,-11.83
773,322,-1.02,-58.45
241,100,-32.48,-373.05
902,374,-1.74,-65.61
334,118,26.49,248.84
1692,739,-44.25,-490.75
1041,444,-11.12,-159.45
365,125,48.21,433.8
491,210,-35.73,-405.58
2305,981,3.64,-11.83
942,343,18.55,137.3
3397,1453,7.46,58.48
1484,630,18.44,136.13
2085,863,22.08,172.57
2902,1254,-6.52,-113.45
330,100,23.54,219.28
1192,503,5.83,10.04
356,125,37.37,325.48
849,323,12.01,103.96
3313,1443,-29.51,-343.39
1088,464,-15.42,-202.48
500,169,13.56,119.53
1256,515,3.64,-11.83
2370,1023,-3.27,-80.89
2458,1052,3.64,-11.83
3254,1413,-18.14,-229.67
1141,445,53.27,484.45
1944,835,-0.24,-18.53
405,169,-27.78,-326.04
2302,1002,-35.96,-407.88
2991,1254,49.95,451.2
2088,863,26.2,213.72
2636,1090,44.85,400.2
1090,445,0.46,-11.51
140,21,5.48,38.66
2355,1002,14.97,101.46
553,207,3.74,-10.83
2549,1090,3.64,-11.83
1839,746,40.85,360.22
3503,1490,30.51,256.87
1694,730,-17.45,-222.74
2727,1188,-33.61,-384.41
2004,863,-7.07,-118.92
3123,1347,-1.78,-33.9
2520,1073,-1.03,-26.44
2773,1188,0.46,-11.51
3035,1284,3.64,-11.83
2531,1069,17.72,128.96
1387,563,30.79,259.63
793,323,0.46,-11.51
2537,1073,17.84,130.19
429,186,-43.34,-481.7
434,151,52.19,473.67
3531,1537,-27.14,-319.64
3325,1407,29.74,249.15
3077,1325,3.55,-12.74
517,210,-1.65,-64.7
193,59,3.64,-11.83
3308,1443,-36.85,-416.74
2888,1222,36.14,313.15
1696,730,-14.82,-196.48
327,100,19.61,180.03
371,151,-13.23,-180.59
3059,1332,-30.6,-354.3
479,179,2.89,-19.29
3056,1284,25.03,202.1
2022,823,47.97,431.41
1222,494,46.46,416.37
137,21,2.36,7.53
2407,1023,3.64,-11.83
237,59,21.97,171.49
1030,404,18.98,173.69
2901,1222,53.76,489.34
3388,1479,-40.61,-454.38
943,404,-22.03,-268.53
1481,594,33.85,290.25
180,59,3.64,-11.83
1293,515,22,171.8
1727,739,-6.78,-116.04
183,59,0.46,-11.51
1217,503,41.74,369.17
3031,1284,3.64,-11.83
1707,730,-0.4,-52.28
2621,1090,27.86,230.35
416,151,25.93,211.01
3404,1443,21.24,164.14
2073,893,-12.09,-169.19
2224,942,3.64,-11.83
1729,746,-20.35,-251.73
643,269,-15.06,-198.86
876,322,51.88,470.53
3068,1332,-16.44,-212.68
3480,1490,2.22,-26.06
2036,863,3.64,-11.83
2320,1002,-13.66,-184.86
502,207,-7.06,-118.87
1016,404,4.85,0.31
979,406,0.46,-11.51
804,323,0.46,-11.51
943,406,-31.17,-359.96
2994,1294,-3.65,-52.61
710,269,47.33,425.07
2472,1081,-44.71,-495.41
960,404,1.82,-30.06
3075,1316,32.83,279.99
2374,981,54.71,498.81
520,199,31.26,264.39
602,207,42.26,374.35
1487,630,23.29,184.63
2709,1136,32.45,276.28
1100,453,2.89,-19.29
718,279,53.59,487.63
629,269,-31.28,-361.1
2624,1136,-13,-178.21
1188,494,3.64,-11.83
2463,1073,-36.46,-412.86
2366,1023,-9.26,-140.88
318,91,12.34,75.14
2014,823,38.75,339.2
75,14,1.14,-36.85
521,210,-0.68,-22.92
1817,746,14.67,98.47
1027,404,14.76,131.49
1505,632,3.64,-11.83
86,14,3.64,-11.83
523,210,-0.29,-18.97
1452,632,-41.74,-465.64
3311,1407,12.76,79.33
455,171,3.64,-11.83
3531,1510,50.18,453.49
675,269,7.72,28.98
1720,746,-31.02,-358.44
750,322,-31.71,-365.37
3501,1490,27.68,228.51
399,169,-34.25,-390.74
2019,823,44.5,396.73
2534,1055,28.69,238.6
2459,1055,0.32,-12.94
1082,453,2.89,-19.29
619,269,-42.63,-474.55
1427,595,0.46,-11.51
3330,1413,27.13,223.09
865,343,3.64,-11.86
810,322,3.64,-11.83
2586,1090,3.64,-11.83
621,260,-13.34,-181.66
2208,931,47.06,422.33
815,323,0.46,-11.51
2964,1254,18.56,137.37
320,91,14.95,101.22
2093,893,10.91,60.88
1444,594,3.64,-11.83
2188,954,-39,-438.3
1961,835,0.46,-11.51
1580,638,39.61,347.79
3016,1316,-38.8,-436.31
3506,1490,31.63,300.24
1718,739,-16.75,-215.77
289,100,0.46,-11.51
2974,1284,-2.32,-39.3
701,279,32.15,273.29
2234,954,2.89,-19.29
1206,494,22.79,179.63
325,100,17.06,154.54
1925,782,37.53,327
795,322,3.64,-11.83
3565,1537,-0.29,-18.97
1850,746,53.83,490
850,322,16.77,119.41
3407,1453,23.23,184.02
3146,1332,27.43,258.25
1488,595,39.43,378.26
2104,893,23.63,188.03
2488,1073,-7.52,-91.32
1195,494,7,21.82
122,21,0.46,-11.51
2519,1052,7.13,55.23
2798,1181,31.67,268.45
1570,638,25.91,210.81
935,404,-33.27,-380.96
3455,1510,-44.07,-488.95
1719,739,-15.62,-204.43
894,374,-9.6,-144.23
2247,942,4.19,-6.36
1044,406,41.52,366.94
1028,404,16.16,145.49
3023,1284,3.64,-11.83
3503,1479,33.1,282.74
2114,889,38.55,337.23
3101,1332,0.46,-11.51
1352,563,3.64,-11.83
937,404,-30.48,-353.05
604,238,22.96,181.37
1346,563,3.64,-11.83
2710,1181,-36.22,-410.43
2976,1254,32.57,277.45
2276,981,-4.76,-95.82
1055,444,3.64,-11.83
2321,1002,-12.44,-172.63
2592,1090,3.64,-11.83
379,156,-21.2,-260.28
3320,1413,14.04,92.17
3268,1426,-39.26,-440.83
708,269,45.01,401.86
2634,1090,42.49,376.63
2113,889,37.49,326.6
2565,1090,3.64,-11.83
2481,1069,-11,-158.22
2892,1222,41.61,367.83
2521,1088,-5.45,-102.79
2526,1073,4.13,-6.97
681,279,6.73,19.06
3412,1490,-41.78,-466.1
2938,1254,3.64,-11.83
1240,515,3.64,-11.83
880,374,-23.3,-281.25
152,21,21.27,196.59
1044,445,-15.09,-199.1
1025,445,-40.61,-454.41
2500,1090,-38.15,-429.82
1791,758,0.46,-11.51
1225,494,50.86,460.3
2195,954,-30.51,-353.36
2514,1073,-1.31,-29.17
3059,1294,25.93,243.23
2395,1023,3.64,-11.83
2524,1073,2.67,-21.54
3282,1426,-19.85,-246.73
2076,889,-1.44,-62.68
2231,942,3.64,-11.83
1027,425,12.51,76.84
3439,1490,-3.07,-78.93
2632,1123,37.34,357.35
957,404,-2.35,-71.69
2721,1188,-41.92,-467.44
841,343,-1.71,-33.2
679,269,12.26,74.41
2977,1284,-1.65,-32.61
2046,889,-33.43,-382.55
1116,464,13,113.86
3426,1443,53.53,486.97
2474,1073,-22.38,-272.07
594,207,30.24,254.16
1257,549,-44.55,-493.75
2527,1073,5.21,3.84
449,171,3.64,-11.83
1748,746,2.1,-27.2
558,210,-0.29,-18.97
548,207,3.74,-10.83
3360,1453,-1.4,-62.24
1947,835,0.46,-11.51
1518,638,-0.29,-18.97
630,260,-1.12,-59.47
852,322,19.55,147.26
2089,893,6.52,16.94
2096,889,19.42,145.96
2948,1284,-32.76,-375.86
3423,1490,-26.33,-311.56
3273,1426,-32.37,-371.96
1131,494,-44.51,-493.39
2201,942,3.64,-11.83
2496,1052,3.64,-11.83
1160,503,-39.77,-413.73
3469,1479,3.64,-11.83
1905,823,-20.39,-252.14
1694,725,-1.06,-58.88
759,322,-19.73,-245.58
2737,1188,-18.74,-235.64
2855,1222,3.64,-11.83
2747,1181,3.64,-11.84
2440,1023,27.43,226.07
749,323,-36.78,-416.03
3558,1537,-0.29,-18.99
2946,1254,3.64,-11.83
1091,444,3.64,-11.83
602,210,35.34,305.16
1795,746,3.64,-11.83
3368,1453,0.45,-11.6
1680,730,-35.68,-405.04
148,14,17.11,122.91
3348,1453,-16.32,-211.41
1735,739,2.31,-25.17
834,323,0.46,-11.51
482,199,-15.56,-203.85
2669,1136,3.64,-11.83
291,91,3.64,-11.83
2002,863,-9.74,-145.6
3513,1524,-10.57,-153.98
3457,1510,-42.48,-473.08
3079,1325,3.64,-11.85
2743,1188,-9.79,-146.13
1488,630,24.84,200.11
2539,1081,25.04,234.33
2361,1002,22.44,176.17
3352,1443,0.46,-11.51
3055,1332,-36.95,-417.73
3046,1325,-29.88,-347.07
85,21,-1.77,-65.91
3348,1443,3.64,-11.83
1766,746,3.64,-11.83
1699,739,-37.97,-428.02
2961,1284,-15.79,-206.11
3312,1407,14,91.77
495,169,8.21,65.98
823,322,3.64,-11.83
2365,1002,27.4,225.77
1732,725,19.53,147.05
433,169,2.14,-26.8
1505,638,-0.32,-19.26
3555,1539,-6.68,-115.05
2744,1188,-8.28,-131.08
675,260,19.03,142.08
817,322,3.64,-11.83
2146,931,-27.6,-324.25
1403,563,53.4,485.76
2049,889,-30.22,-350.49
596,209,28.75,271.41
1100,464,-1.06,-58.82
2524,1069,10.87,60.43
2547,1073,30.51,256.89
2944,1284,-38.09,-429.19
3442,1490,0.95,-38.69
1963,835,0.46,-11.51
1787,746,3.64,-11.83
2752,1188,-0.35,-19.64
2439,1052,-7.8,-126.27
1796,746,3.64,-11.83
603,260,-37.83,-426.55
1832,782,2.41,-24.09
1492,638,-7.56,-123.85
897,374,-6.66,-114.84
2091,863,30.26,254.32
1559,638,10.69,58.7
3081,1347,-44.45,-492.83
3446,1490,2.13,-26.9
1905,782,14.77,99.45
1472,594,23.1,182.73
3497,1510,7.7,28.74
1023,425,7.9,30.76
435,179,-12.33,-171.54
502,171,22.22,173.91
2036,889,-43.65,-484.8
