time,vehicle_id,x,y
1145,499,-475.86,42.76
2841,1229,-143.57,9.53
1328,545,76.22,-12.45
210,43,447.26,-46.33
2300,961,113.8,-12.99
1936,833,-121.95,7.37
206,43,386.32,-40.24
1092,458,-11.88,-3.63
367,142,-12.78,-3.54
3292,1384,475.91,-52.42
2302,982,120.01,-16.83
709,299,-198.07,14.98
1049,454,-390.94,34.27
703,281,-11.83,-3.64
2363,1016,-58.07,4.2
129,46,-186.65,13.84
291,119,-286.6,23.83
2054,892,-354.87,30.66
1687,712,108.66,-15.69
3146,1356,-28.75,-1.95
1893,825,-457.13,40.89
1301,545,-11.83,-3.64
360,119,77.32,-12.56
1915,825,-182.43,13.42
3406,1469,-11.85,-3.64
3230,1386,-11.51,-0.46
1228,526,-172.39,12.41
154,43,-11.83,-3.64
3481,1520,-476.82,42.85
2193,944,-106.2,5.8
147,60,-415.78,36.75
1891,827,-495.41,44.71
3403,1451,451.46,-49.97
2159,923,-11.51,-0.46
1894,825,-445.18,39.69
830,305,462.62,-51.09
805,305,133.26,-18.15
2891,1229,-11.83,-3.64
3581,1540,-11.83,-3.64
1661,712,-90.67,4.24
1601,679,54.87,-10.31
1850,761,0.8,-4.9
1874,792,290.89,-30.7
1705,696,396.18,-44.44
375,142,78.96,-12.72
3560,1545,-182.21,13.4
698,281,-11.83,-3.64
420,147,480.76,-52.9
340,119,-11.83,-3.64
1136,460,-11.51,-0.46
2859,1229,-11.83,-3.64
2051,892,-393.22,34.49
183,60,-18.98,0.29
251,74,-11.51,-0.46
2250,961,-11.51,-0.46
1165,474,217.06,-23.31
3300,1401,482.9,-49.9
3087,1314,55.18,-10.34
304,119,-115.29,6.71
2329,1016,-468.11,41.98
2620,1119,-11.83,-3.64
288,74,280.44,-32.87
1674,712,-25.88,-2.24
3343,1451,-240.28,19.2
2446,1045,-18.97,0.29
3425,1488,-230.76,18.25
2750,1184,57.01,-10.52
3220,1405,-442.07,39.38
3136,1356,-135.89,11.98
2201,944,-27.14,-2.11
204,46,389.4,-40.55
1602,679,67.43,-11.57
818,336,96.69,-14.49
2703,1166,-11.85,-0.43
1668,712,-26.8,-2.14
3591,1543,-11.51,-0.46
2280,960,-11.83,-3.64
718,281,162.11,-21.04
331,142,-454.75,40.65
1342,545,278.09,-32.63
2179,944,-284.51,23.63
671,261,324.2,-37.25
810,336,-6.47,-4.18
726,305,-165.18,11.69
1680,696,64.62,-11.29
199,43,281.53,-29.76
411,147,371.76,-42
1613,679,199.8,-24.8
3113,1343,-12.47,-0.36
3531,1520,85.88,-10.2
162,46,-11.51,-0.46
2363,1003,-11.83,-3.64
2257,960,-11.83,-3.64
179,74,-411.6,36.33
1600,696,-429.4,38.11
1765,761,-247.38,23.13
2601,1100,474.02,-52.23
2326,961,460.52,-47.66
2221,922,238.66,-28.69
1917,825,-157.81,10.96
202,46,358.34,-37.44
3467,1511,-392.63,34.44
1830,795,-384.9,33.66
3589,1543,-11.51,-0.46
3559,1511,406.92,-45.52
2623,1144,-445.11,39.68
975,419,-290.88,24.26
1208,517,-217.09,16.88
2243,961,-11.51,-0.46
3231,1386,-11.51,-0.46
2312,961,273.1,-28.92
2727,1184,-259.73,21.15
3498,1520,-242.7,19.44
2200,922,-10.14,-3.81
3204,1343,436.36,-48.46
964,419,-458.24,41
258,74,-11.83,-3.64
154,46,-11.51,-0.46
2143,922,-52.52,0.43
2132,892,226.03,-27.43
3522,1540,-493.16,44.49
2283,961,-11.51,-0.46
343,147,-455.53,40.73
1878,761,325.47,-37.37
3248,1386,-11.51,-0.46
90,31,-284.21,26.81
2233,957,51,-9.92
379,147,-20.46,-2.78
1563,679,-405.57,35.73
1298,545,-11.83,-3.64
392,142,311.13,-35.94
2057,892,-317.63,26.94
2253,960,-11.83,-3.64
744,299,174.1,-22.23
2128,892,174.18,-22.24
3251,1401,-19.29,-2.89
1256,517,226.67,-24.28
782,305,-11.83,-3.64
1626,679,355.33,-40.36
169,60,-112.23,6.4
3141,1356,-79.03,3.08
3166,1384,-492.87,44.46
2482,1041,212.17,-26.04
1860,795,-19.5,-2.87
2552,1091,-10.08,-3.81
2231,922,373.06,-42.13
281,74,187.9,-23.62
3175,1384,-397.76,34.95
3134,1343,-11.83,-3.64
693,299,-412.34,36.41
479,190,-11.83,-3.64
2348,1025,-475.31,42.7
3539,1545,-452.72,40.44
873,366,-73.04,2.48
1090,458,-14.25,-3.4
2471,1045,-14.06,-3.42
3224,1401,-270.84,22.26
1069,458,-267.77,21.95
3327,1420,-11.83,-3.64
2853,1229,-12.34,-3.59
2764,1184,248.05,-29.63
1149,474,6.34,-2.24
1874,795,151.08,-19.93
361,119,90.66,-13.89
3331,1451,-378.13,32.99
3436,1469,12.76,-6.1
72,31,-495.41,44.71
2907,1229,10.9,-5.91
184,60,-18.97,0.29
1705,712,372.87,-38.89
1005,414,376.47,-42.47
994,414,199.13,-24.74
1443,592,488.24,-50.43
608,261,-395.11,34.68
888,366,87.08,-13.53
1059,454,-267.21,21.9
1114,460,-11.51,-0.46
1145,460,-6,-1.01
1583,679,-163.05,11.48
1091,454,133.28,-18.15
3308,1420,-11.83,-3.64
1800,761,-11.83,-3.64
1862,792,130.05,-14.61
3172,1384,-441.94,39.37
2391,1045,-493,44.47
1240,526,6.08,-5.43
1160,458,171.29,-21.95
2264,982,-307.84,25.96
2887,1229,-11.83,-3.64
3220,1384,-11.83,-3.64
2371,1003,-11.83,-3.64
1173,458,333.72,-38.2
1548,647,263.71,-31.2
1066,458,-304.75,25.65
108,46,-489.57,44.13
1166,458,245.45,-29.37
381,147,3.89,-5.21
1933,833,-162.13,11.39
3223,1405,-408.08,35.98
415,147,420.99,-46.93
2378,1003,-1.36,-4.69
197,43,251.36,-26.74
168,43,-11.83,-3.64
3446,1488,22.27,-7.05
2115,922,-433.05,38.48
3532,1511,105.54,-15.38
1794,761,-11.83,-3.64
3220,1401,-322.25,27.4
2586,1091,407.2,-45.55
395,147,173.61,-22.19
206,60,208.6,-25.68
2343,1016,-299.31,25.11
1162,474,176.1,-19.22
3537,1520,171.87,-18.8
2063,892,-241.72,19.35
3524,1511,18.56,-6.68
1177,458,384.69,-43.3
1248,499,159.5,-20.77
1082,458,-105.94,5.77
3588,1545,-19.29,-2.89
3505,1520,-141.27,9.3
2247,982,-493.08,44.48
2773,1184,372.08,-42.03
2407,1045,-313.81,26.55
2570,1119,-392.88,34.46
773,305,-11.83,-3.64
2125,923,-345.96,29.77
2676,1166,-397.13,34.89
3214,1405,-493.09,44.48
694,281,-11.83,-3.64
2217,961,-287.94,23.97
1181,488,308.39,-35.66
3344,1420,-10.42,-3.78
2510,1045,459.99,-50.83
3239,1405,-225.44,20.93
1198,499,-11.83,-3.64
437,190,-489.99,44.17
2425,1025,408.4,-45.67
2579,1119,-267.67,21.94
3199,1386,-156.19,10.79
2221,923,218.91,-26.72
3194,1384,-115.79,6.76
1702,712,330.06,-37.83
2146,922,-16.99,-3.12
2470,1045,-17.91,-3.03
148,60,-401.51,35.32
176,43,-9.5,-3.87
2301,982,107.65,-15.59
3171,1343,9.08,-5.73
1660,710,-43.46,2.73
1243,526,50.66,-9.89
2360,1016,-93.95,4.57
2669,1144,24.76,-7.3
3168,1384,-483.24,43.5
3555,1545,-246.6,19.83
384,142,200.23,-24.85
1220,526,-291.87,24.36
3380,1469,-274.29,22.6
1248,526,123.68,-17.19
1084,454,45.25,-9.35
1882,792,398.64,-44.69
761,299,402.8,-45.11
2310,1003,-311.37,26.31
1880,761,348.18,-39.64
1968,827,339.25,-38.75
1835,761,-11.83,-3.64
2657,1139,175.55,-19.16
2238,922,468.31,-51.66
2208,961,-408.63,36.04
802,305,93.54,-14.18
1113,454,405.89,-45.42
2321,960,401.88,-45.01
1075,460,-294.66,24.64
2206,961,-434.86,38.66
3017,1314,-362.22,31.4
1295,545,-11.83,-3.64
2344,1016,-286.86,23.86
2090,892,-11.83,-3.64
1756,761,-349.6,30.13
2216,957,-169.75,12.15
2724,1176,-29.5,1.34
2200,961,-490.39,44.21
391,119,492.24,-54.05
3543,1540,-247.94,19.97
213,60,304.22,-35.25
1487,647,-442.36,39.41
2167,923,-11.51,-0.46
2128,922,-255.98,20.77
2742,1175,140.24,-18.85
2426,1025,420.32,-46.86
3545,1520,287.34,-30.34
2760,1175,417.46,-43.35
159,46,-11.51,-0.46
812,305,225.14,-27.34
680,261,426.12,-47.44
2627,1119,-11.83,-3.64
1169,499,-193.91,14.57
2755,1175,341.28,-38.95
1211,499,-11.83,-3.64
1662,710,-19.93,0.38
2232,922,387.01,-43.53
2660,1119,235.93,-28.42
1205,514,-115.11,6.69
2580,1119,-253.7,20.54
2393,1016,-14.24,-3.4
2234,961,-62.41,1.42
3200,1356,250.33,-29.86
3351,1451,-148.93,10.07
3479,1488,480.35,-52.86
1155,499,-361.36,31.31
3171,1386,-488.21,43.99
1191,488,440.85,-48.91
2322,1003,-134.06,8.58
1679,712,-1.39,-4.68
3471,1511,-349.23,30.1
1951,825,150.87,-19.91
184,46,76.81,-9.29
1930,825,-11.98,-3.62
389,124,366.82,-41.51
3290,1386,383.62,-43.19
1111,458,-11.83,-3.64
2425,1016,360.46,-40.87
2387,1025,-27.53,-2.07
158,43,-11.83,-3.64
1271,526,410.71,-45.9
2196,957,-427.87,37.96
1228,514,-11.51,-0.46
756,299,336.35,-38.46
2657,1144,-96.74,4.85
362,147,-226.06,17.78
3277,1401,200.15,-24.84
1264,514,418.58,-46.69
1937,833,-108.42,6.02
3228,1384,-11.83,-3.64
1022,419,444.95,-49.32
3278,1386,237.23,-28.55
124,31,135.97,-18.42
2545,1100,-181.93,13.37
387,119,439.04,-48.73
2042,892,-490.31,44.2
1881,795,237.3,-28.56
1214,499,-11.83,-3.64
2636,1144,-312.12,26.39
2314,1003,-250.96,20.27
2715,1175,-116.42,6.82
1879,792,358.63,-37.47
2558,1091,40.82,-8.91
2070,892,-154.3,10.61
2553,1100,-88.86,4.06
194,43,206.01,-22.21
2215,957,-183.31,13.51
3268,1420,-310.05,26.18
1283,545,-14.18,-3.41
169,43,-11.83,-3.64
2730,1175,-13.98,-3.42
728,305,-138.79,9.05
1775,761,-127.84,11.17
2406,1003,396.8,-44.51
739,299,105.57,-15.38
1157,488,-1.57,-4.67
1197,514,-232.2,18.39
2315,1003,-236.13,18.79
182,43,44.63,-9.29
1269,517,378.17,-39.42
1640,696,-11.83,-3.64
3155,1343,-11.83,-3.64
3262,1405,-19.08,0.3
3249,1401,-19.3,-2.89
335,119,-11.83,-3.64
325,142,-495.41,44.71
2249,960,-11.83,-3.64
2382,1025,-85.05,3.68
1967,833,293.5,-34.18
543,190,169.17,-21.74
3329,1451,-400.68,35.24
295,74,372.21,-42.05
3261,1401,1.51,-4.97
2260,957,402.31,-45.06
515,190,-11.83,-3.64
848,366,-392.42,34.41
1121,488,-465.92,41.76
1643,710,-281.14,23.29
3535,1545,-489.58,44.13
1315,545,-11.83,-3.64
3217,1405,-474.58,42.63
2761,1175,433.05,-44.91
3466,1469,365.53,-41.38
1120,488,-475.05,42.68
2214,944,85.44,-13.37
1111,454,381.8,-43.01
2665,1139,296.6,-31.27
3198,1356,225.6,-27.39
1100,460,-27,1.09
3344,1451,-228.53,18.03
169,46,-11.51,-0.46
2732,1184,-190.66,14.24
1158,474,120.74,-13.68
1142,499,-493.15,44.49
973,419,-321.33,27.31
1040,454,-489.84,44.16
1225,499,-11.83,-3.64
173,60,-55.91,3.98
2231,960,-62.62,1.44
301,74,451.19,-49.95
2413,1016,216.19,-26.44
612,261,-349.75,30.15
1163,460,173.65,-22.19
1271,517,401.54,-41.76
859,366,-252.9,20.46
3511,1520,-53.98,0.57
2761,1166,459.54,-47.56
1940,827,-1.78,-4.65
763,299,429.99,-47.83
2205,944,-14.37,-3.39
1255,526,220.9,-26.92
1150,460,35.59,-5.17
362,142,-33.29,1.72
2234,944,337.79,-38.6
3076,1314,-11.83,-3.64
147,43,-11.83,-3.64
1101,454,257.81,-30.61
3442,1488,-15.57,-3.27
3128,1343,-11.83,-3.64
280,74,174.22,-22.25
2844,1229,-106.55,5.83
107,31,-70.94,2.27
3170,1343,1.35,-4.96
3429,1488,-174.9,12.67
2560,1119,-493.65,44.54
1897,795,432.16,-48.04
1351,545,408.54,-45.68
757,299,350.06,-39.83
1554,679,-493.91,44.56
3273,1405,23.34,-7.16
3222,1405,-419.1,37.08
1701,696,343.76,-39.2
2278,961,-11.51,-0.46
1254,526,208.51,-25.68
359,124,42.07,-9.03
2388,1041,-419.12,37.09
281,119,-421.69,37.34
1064,454,-202.69,15.44
707,299,-224.36,17.61
3108,1314,367.38,-41.57
2581,1119,-239.57,19.13
1290,545,-11.51,-0.46
2331,1003,-14.74,-3.35
3270,1401,111.54,-15.98
1077,454,-42.33,-0.59
3379,1420,323.37,-37.16
1174,458,346.44,-39.47
1172,458,321.63,-36.99
3459,1511,-477.61,42.93
504,190,-11.83,-3.64
789,336,-279.66,23.14
877,366,-23.76,-2.45
3364,1469,-463.91,41.56
385,142,213.3,-26.16
1567,679,-357.17,30.89
3191,1343,264.41,-31.27
2635,1139,-83.62,3.54
781,336,-382.34,33.41
3459,1488,201.27,-24.95
144,60,-456.9,40.86
1332,545,133.43,-18.17
1257,517,237.78,-25.39
3069,1314,-11.83,-3.64
2942,1229,440.22,-48.85
1499,647,-304.99,25.67
1509,647,-189.25,14.1
635,261,-86.88,3.86
3196,1386,-192.51,14.43
2408,1045,-301.85,25.36
3557,1545,-221.1,17.29
2527,1100,-396.05,34.78
3345,1420,-7,-4.12
2152,892,483.84,-53.21
298,74,411.74,-46
1815,792,-476.99,42.87
2892,1229,-11.83,-3.64
2284,960,-11.83,-3.64
1289,545,-11.51,-0.46
1699,712,286.14,-33.44
244,74,-11.83,-3.64
3047,1314,-11.51,-0.46
1493,647,-373.68,32.54
546,190,215.16,-26.34
3223,1386,-11.51,-0.46
695,281,-11.83,-3.64
3177,1356,-14.51,-3.37
3107,1356,-457.66,40.94
3255,1384,-11.83,-3.64
3214,1356,424.93,-47.32
1092,474,-427.07,37.88
2110,922,-488.37,44.01
2428,1025,443.6,-49.19
3121,1343,-11.83,-3.64
355,147,-310.88,26.26
746,305,-11.83,-3.64
128,43,-102.88,5.46
3575,1540,-11.83,-3.64
1139,460,-11.51,-0.46
1050,454,-377.9,32.96
1202,514,-159.26,11.1
1907,833,-489.21,44.09
3295,1405,273.28,-32.15
1746,761,-467.8,41.95
1802,761,-11.83,-3.64
990,419,-56.36,0.81
699,281,-11.83,-3.64
1164,460,184.04,-23.23
3215,1401,-385.24,33.7
1624,710,-495.41,44.71
2265,960,-11.83,-3.64
3564,1545,-131.01,8.28
3122,1356,-274.14,22.59
1180,458,421.97,-47.02
2361,1016,-81.45,3.32
290,124,-456.97,40.87
1501,647,-281.49,23.32
1130,458,-11.83,-3.64
2875,1229,-11.83,-3.64
2096,892,-11.83,-3.64
724,281,249.5,-29.78
1060,460,-456.34,40.81
2307,1003,-356.35,30.81
1355,592,-493.39,44.51
1217,514,-11.51,-0.46
3169,1384,-475.78,42.75
118,46,-359.1,31.08
1205,499,-11.83,-3.64
3462,1469,318.86,-36.71
2612,1139,-430.53,38.23
2135,923,-216.54,16.83
2113,922,-460.1,41.18
404,142,474.07,-52.24
1107,474,-223.29,17.5
196,60,70.93,-11.92
725,299,-40.19,-0.8
148,46,-11.51,-0.46
1064,460,-413.28,36.5
2565,1091,131.83,-18.01
3589,1540,-11.83,-3.64
3319,1451,-493.29,44.5
333,119,-11.83,-3.64
3345,1451,-217.1,16.88
2241,944,427.15,-47.54
1091,474,-441.33,39.31
3586,1543,-11.51,-0.46
1834,792,-225.25,17.7
127,31,181.96,-23.02
2765,1176,425.91,-47.42
2300,1003,-458.96,41.07
1117,474,-86.74,3.85
3490,1511,-139.47,9.12
399,142,406.7,-45.5
728,281,309.21,-35.75
3372,1451,95.04,-14.33
3359,1469,-495.41,44.71
2267,982,-271.07,22.28
475,190,-11.83,-3.64
1174,499,-133.26,8.5
3274,1386,189.01,-23.73
3268,1386,118.06,-13.42
1137,474,-18.97,0.29
1563,647,436.5,-48.48
3580,1543,-11.51,-0.46
2122,923,-384.8,33.65
3151,1356,-18.97,0.29
1682,710,98.92,-11.5
2603,1100,498.06,-54.63
3284,1420,-148.57,10.03
2209,960,-350.16,30.19
2123,922,-324.02,27.58
1566,647,470.69,-51.9
1115,474,-113.39,6.51
1522,647,-38.89,-0.93
1921,833,-322.39,27.41
1190,488,427.18,-47.54
3293,1401,397.37,-44.56
2834,1229,-230.44,18.22
1069,454,-141.71,9.35
2317,960,349.69,-39.8
1188,488,400.61,-44.89
652,261,106.19,-15.44
453,190,-282.62,23.44
2654,1144,-128.07,7.98
1183,517,-493.54,44.53
3298,1386,479.51,-52.78
3350,1451,-160.36,11.21
217,74,-11.83,-3.64
1261,526,292.25,-34.05
3238,1405,-237.33,22.12
1276,526,470.26,-51.85
2428,1041,-11.83,-3.64
1957,833,160.26,-20.85
1210,517,-193.84,14.56
768,305,-11.83,-3.64
998,419,68.56,-11.68
834,336,302.05,-35.03
369,119,198.1,-24.64
3101,1343,-144.53,9.63
2287,961,-11.51,-0.46
3464,1469,342.09,-39.03
341,147,-476.27,42.8
229,74,-11.83,-3.64
3283,1401,273.95,-32.22
2210,923,77.93,-9.4
3581,1543,-11.51,-0.46
1110,454,369.93,-41.82
2248,960,-11.83,-3.64
1012,419,287.17,-33.54
1144,460,-9.82,-0.63
2633,1144,-342.75,29.45
2049,892,-418.99,37.07
3244,1384,-11.83,-3.64
3492,1511,-117.23,6.9
2637,1119,-11.83,-3.64
1355,545,465.95,-51.42
1168,474,258.62,-27.47
3507,1520,-112.22,6.4
1833,761,-11.83,-3.64
2713,1176,-189.37,14.11
3072,1314,-11.83,-3.64
2885,1229,-11.83,-3.64
374,124,203.68,-25.19
3390,1451,302.47,-35.07
2276,961,-11.51,-0.46
3466,1488,298.79,-34.71
3575,1543,-11.51,-0.46
1188,499,-11.85,-3.64
2698,1144,320.9,-36.92
1853,795,-105.88,5.76
2155,923,-11.54,-0.46
1376,592,-213.2,16.5
2405,1003,382.73,-43.1
3346,1451,-205.63,15.74
1914,833,-415.88,36.76
823,336,161.2,-20.94
2714,1144,486.29,-53.46
2302,961,139.99,-15.61
1194,488,479.84,-52.81
3285,1384,371.92,-42.02
2601,1119,-11.86,-3.64
1567,647,482.74,-53.1
2858,1229,-11.83,-3.64
3357,1451,-78.88,3.06
2229,923,323,-37.13
3218,1356,474.01,-52.23
2636,1139,-68.97,2.07
895,366,177.05,-22.53
3022,1314,-290.09,24.18
1433,592,333.54,-34.96
1858,795,-43.16,-0.51
1691,712,168.81,-21.71
366,124,117.09,-16.53
3330,1420,-11.83,-3.64
3226,1405,-373.81,32.55
2149,922,-11.83,-3.64
779,305,-11.83,-3.64
2277,960,-11.83,-3.64
2656,1119,179.88,-22.81
1075,454,-67.26,1.9
2245,960,-11.83,-3.64
141,46,-13.41,-0.27
3534,1520,129.71,-14.58
151,60,-360.14,31.19
2242,944,440.06,-48.83
300,74,438.34,-48.66
3389,1451,290.48,-33.87
758,305,-11.83,-3.64
1680,710,72.34,-8.84
2204,923,6.9,-2.3
2821,1229,-393.65,34.54
2741,1184,-66.44,1.82
3266,1401,61.26,-10.95
510,190,-11.83,-3.64
2876,1229,-11.83,-3.64
3420,1469,-11.83,-3.64
1851,792,-10.55,-3.77
2518,1091,-236.7,18.85
3246,1386,-11.51,-0.46
3539,1543,-389.15,34.09
3562,1540,-13.07,-3.52
3501,1520,-199.38,15.11
216,74,-11.83,-3.64
2133,892,239.46,-28.77
2713,1144,475.54,-52.38
3263,1405,-19,0.29
1955,825,201.6,-24.99
597,261,-495.41,44.71
2253,957,311.41,-35.97
395,142,352.3,-40.06
2416,1016,252.17,-30.04
3586,1545,-19.29,-2.89
1185,514,-407.43,35.92
340,124,-11.51,-0.46
3418,1488,-327.35,27.91
2494,1045,261.44,-30.97
1833,795,-349.07,30.08
2186,922,-11.83,-3.64
1579,679,-212.29,16.4
2717,1184,-398.95,35.07
2284,982,-63.95,1.57
1147,460,6.16,-2.23
2479,1041,169.68,-21.79
2097,892,-11.83,-3.64
2764,1175,479.28,-49.53
2407,1003,411.09,-42.72
3338,1451,-298.42,25.02
491,190,-11.83,-3.64
1014,419,318.38,-36.66
1119,488,-482.84,43.46
2198,922,-11.83,-3.64
2743,1166,183.76,-23.2
180,60,-19.77,0.37
2567,1091,157.58,-20.58
1271,499,432.42,-48.07
2503,1045,374.1,-42.24
2677,1139,480.93,-49.7
110,43,-374.51,32.62
139,43,-11.83,-3.64
333,142,-428.22,37.99
2182,922,-11.83,-3.64
1974,827,412.45,-46.07
1498,647,-316.53,26.83
417,147,444.73,-49.3
1158,488,11,-5.92
210,46,484.49,-50.06
685,261,483.69,-53.2
781,305,-11.83,-3.64
2596,1100,414.6,-46.29
3489,1511,-150.84,10.26
2386,1016,-18.97,0.29
1892,761,489.33,-53.76
1071,454,-116.73,6.85
121,43,-207.85,15.96
3439,1488,-40.74,-0.75
81,31,-415.64,36.74
2328,1016,-476.77,42.85
732,299,14.2,-6.24
131,46,-155.16,10.69
948,414,-494.06,44.58
3107,1343,-65.24,1.7
1647,710,-224.73,17.65
3386,1469,-203.34,15.51
2417,1016,264.09,-31.23
2468,1041,20.18,-6.84
1260,526,280.66,-32.89
555,190,349.88,-39.81
2666,1119,321.62,-36.99
143,46,-11.87,-0.42
390,142,282.96,-33.12
353,124,-7.35,-0.88
1336,545,191.08,-23.93
156,46,-11.51,-0.46
3227,1401,-233.38,18.51
2196,944,-68.95,2.07
1257,526,243.88,-29.21
2218,961,-274.86,22.66
1172,474,313.71,-32.98
3179,1343,106.74,-15.5
395,124,431.85,-48.01
2668,1144,14.48,-6.27
2674,1119,433.07,-48.13
2621,1119,-11.83,-3.64
3530,1540,-413.91,36.56
2203,957,-337.85,28.96
1063,460,-423.91,37.56
3152,1343,-11.83,-3.64
3127,1343,-11.83,-3.64
3112,1314,426.14,-47.44
2600,1119,-11.91,-3.63
2344,1003,-11.83,-3.64
3507,1511,-11.83,-3.64
3287,1386,347.52,-39.58
672,281,-130.93,8.27
2416,1045,-202.5,15.42
1633,696,-12.6,-3.56
2258,960,-11.83,-3.64
2881,1229,-11.83,-3.64
987,414,85.73,-13.4
1671,710,-11.51,-0.46
3531,1511,94.96,-14.32
3520,1511,-9.98,-3.82
350,142,-194.63,14.64
1264,499,349.92,-39.82
1267,517,354.57,-37.06
2393,1041,-348.77,30.05
2568,1100,81.31,-12.96
1937,827,-17.66,-3.06
1634,712,-477.88,42.96
1154,474,65.91,-8.2
2321,961,394.04,-41.01
2550,1091,-11.83,-3.64
2727,1166,-11.83,-3.64
1914,827,-240.92,19.27
1698,710,320.61,-33.67
1959,825,251.4,-29.97
520,190,-11.83,-3.64
2381,1003,26.33,-7.46
3326,1451,-435.42,38.71
3484,1511,-206.34,15.81
665,261,254.54,-30.28
2353,1003,-11.83,-3.64
352,124,-10.15,-0.6
3472,1511,-338.84,29.06
190,74,-266.03,21.78
1597,679,7.07,-5.53
1831,761,-11.83,-3.64
2417,1025,316.51,-36.48
3234,1386,-11.51,-0.46
983,419,-166.58,11.83
2220,960,-205.74,15.75
2227,944,248.73,-29.7
490,190,-11.83,-3.64
3546,1540,-209.53,16.13
338,124,-11.51,-0.46
1078,460,-262.28,21.4
2558,1100,-29.81,-1.84
2728,1175,-19.29,-2.89
2309,1003,-326.33,27.81
1238,514,39.89,-5.6
175,60,-33.39,1.73
1310,545,-11.83,-3.64
1099,460,-37.09,2.1
652,281,-422.78,37.45
1683,712,49.81,-9.8
2728,1166,-9.94,-3.83
2043,892,-485.14,43.69
3078,1343,-450.15,40.19
2350,1016,-214.46,16.62
681,281,-13.62,-3.46
3365,1469,-452.06,40.38
3525,1511,30.19,-7.84
2690,1175,-481.31,43.3
1632,696,-14.31,-3.39
3106,1343,-78.89,3.07
2729,1166,-5.73,-4.25
1625,679,343.12,-39.14
3528,1520,42.12,-5.82
2555,1091,7.39,-5.56
674,281,-101.85,5.36
1179,488,283.01,-33.13
711,281,57.34,-10.56
126,43,-133.21,8.5
339,142,-344.99,29.67
2771,1184,344.94,-39.32
3160,1356,-18.97,0.29
2396,1041,-306.84,25.86
2123,892,111.33,-15.96
3252,1405,-77.63,6.15
1689,710,195.42,-21.15
111,43,-359.24,31.1
3323,1451,-468.25,42
2690,1144,240.38,-28.86
168,60,-126.57,7.83
1969,827,351.4,-39.97
1684,696,118.37,-16.66
913,366,406.57,-45.48
2540,1091,-11.84,-3.64
1910,827,-291.24,24.3
226,74,-11.83,-3.64
1091,460,-123.28,7.5
323,124,-96.7,4.85
1952,825,163.49,-21.17
1213,526,-394.2,34.59
1629,696,-42.41,-0.58
2639,1119,-11.83,-3.64
104,43,-463.24,41.5
1861,761,125.7,-17.39
1823,761,-11.83,-3.64
1868,761,208.34,-25.66
1244,514,127.05,-17.53
3595,1545,-19.29,-2.89
3395,1469,-96.47,4.82
1959,833,186.36,-23.46
172,43,-11.83,-3.64
2249,982,-483.5,43.52
2242,961,-11.51,-0.46
2411,1041,-100.63,5.24
1858,792,76.37,-9.25
2221,944,172.74,-22.1
3173,1386,-472.49,42.42
1560,647,401.58,-44.99
3062,1314,-11.51,-0.46
1103,460,-11.58,-0.45
2413,1041,-73.78,2.55
3598,1545,-19.29,-2.89
