time,vehicle_id,x,y
2384,1016,-18.97,0.29
2397,1041,-292.78,24.45
3216,1401,-372.03,32.38
2721,1184,-342.4,29.41
3385,1451,244.39,-29.26
1118,454,468.73,-51.7
2362,1025,-316.16,26.79
2426,1041,-11.83,-3.64
470,190,-26.3,-2.19
2418,1025,328.09,-37.64
347,124,-11.51,-0.46
3519,1520,-19.29,-2.89
2438,1045,-18.97,0.29
3403,1469,-13.33,-3.49
2354,1025,-407.85,35.96
3534,1543,-455.99,40.77
2567,1119,-434.67,38.64
1873,792,277.8,-29.39
1142,474,-18.97,0.29
3324,1451,-458.15,40.99
2261,982,-343.97,29.57
3591,1540,-11.83,-3.64
452,190,-297.14,24.89
3549,1545,-324.29,27.6
1068,460,-369.52,32.13
3566,1540,-11.83,-3.64
172,46,-11.51,-0.46
2757,1176,301.76,-35
916,366,444.01,-49.23
2193,957,-466.07,41.78
1857,761,78.25,-12.65
1233,514,-5.96,-1.01
201,74,-120.86,7.26
3128,1356,-209.19,19.31
3574,1540,-11.83,-3.64
1243,517,73.75,-8.99
203,60,166.33,-21.46
179,46,8.74,-2.48
1826,792,-332.55,28.43
1243,499,100.55,-14.88
741,305,-11.92,-3.63
1961,827,253.21,-30.15
1242,514,98.57,-11.47
3367,1469,-428.2,37.99
3206,1401,-485.74,43.75
2215,960,-271.48,22.32
999,419,83.89,-13.21
406,147,309.3,-35.76
2703,1175,-300.19,25.19
2302,960,151.51,-19.98
1500,647,-292.84,24.46
2404,1025,166.46,-21.47
1842,795,-239.45,19.12
1058,460,-476.38,42.81
2754,1184,111.42,-15.97
1154,488,-38.98,-0.93
797,305,27.28,-7.55
1622,679,307.04,-35.53
3007,1314,-488.83,44.05
798,305,40.3,-8.85
1156,474,92.41,-10.85
3287,1401,325.61,-37.39
2221,957,-104.77,5.65
2419,1016,288.32,-33.66
220,60,399.78,-44.81
2250,982,-475.89,42.76
3404,1488,-493.69,44.54
2658,1139,190.97,-20.71
2180,922,-11.83,-3.64
206,46,421.12,-43.72
2140,922,-93.04,4.48
1766,761,-236.05,22
351,119,-11.83,-3.64
2357,1025,-373.36,32.51
710,299,-184.9,13.67
2228,944,261.55,-30.98
1086,460,-176.97,12.87
3312,1405,469.1,-51.74
3525,1540,-474.45,42.62
1543,647,204.49,-25.27
2477,1041,142.37,-19.06
2423,1045,-117.24,6.9
1885,761,407.57,-45.58
662,261,220.75,-26.9
2203,961,-470.51,42.22
3548,1540,-183.83,13.56
2416,1025,304.87,-35.31
1263,526,316.82,-36.51
2364,1025,-292.68,24.44
1188,460,441.5,-48.98
189,60,-8.49,-3.97
2237,922,455.72,-50.4
2450,1045,-18.97,0.29
1197,517,-346.06,29.78
250,74,-11.51,-0.46
1059,460,-467.28,41.9
83,31,-385.29,33.7
1104,454,294.42,-34.27
1114,474,-127.46,7.92
1936,827,-19.29,-2.89
2697,1166,-70.2,2.2
1549,647,274.7,-32.3
2685,1144,189.19,-23.74
1818,761,-11.83,-3.64
1056,460,-488.91,44.06
1489,647,-419.82,37.15
1391,592,-12.03,-3.62
203,43,340.51,-35.66
1146,474,-14.11,-0.2
2171,923,-11.51,-0.46
209,74,-20.01,-2.82
699,305,-493,44.47
1437,592,395.99,-41.21
1181,514,-464.04,41.58
666,281,-218.46,17.02
2265,961,-11.51,-0.46
2125,892,136.84,-18.51
2471,1041,59.44,-10.77
3474,1469,461.33,-50.96
2315,982,277.63,-32.59
403,142,460.22,-50.85
2413,1025,270.15,-31.84
3391,1451,313.38,-36.16
1676,710,19.07,-3.52
3261,1384,20.16,-6.84
863,366,-201.73,15.35
2227,923,296.39,-34.46
2717,1166,-11.83,-3.64
2289,982,-18.45,-2.98
1176,514,-495.41,44.71
3129,1356,-202.04,18.59
2409,1016,168.24,-21.65
267,74,5.38,-5.36
2333,982,497.55,-54.58
1123,474,-22.4,0.63
2694,1144,280.97,-32.92
2670,1139,374.85,-39.09
2229,960,-89.41,4.12
2280,961,-11.51,-0.46
1165,460,194.51,-24.28
2589,1091,446.46,-49.47
2346,1025,-489.43,44.12
3008,1314,-482.2,43.39
118,43,-252.47,20.42
900,366,241.49,-28.97
2118,922,-392.09,34.38
3077,1314,-11.83,-3.64
1300,545,-11.83,-3.64
294,119,-246.31,19.81
949,414,-490.62,44.23
1303,545,-11.83,-3.64
1023,419,461.2,-50.95
3257,1420,-419.57,37.13
3577,1543,-11.51,-0.46
291,74,319.57,-36.78
1821,795,-484.35,43.61
2840,1229,-155.42,10.72
3191,1386,-253.19,20.49
350,119,-11.83,-3.64
1843,792,-104.19,5.6
3138,1343,-11.83,-3.64
2204,960,-415.87,36.76
2271,982,-221.67,17.34
2252,982,-454.89,40.66
778,305,-11.83,-3.64
1212,526,-408.68,36.04
2724,1175,-19.51,-2.87
1089,458,-21,-2.72
392,147,135.96,-18.42
413,147,396.33,-44.46
3173,1356,-18.97,0.29
1216,499,-11.83,-3.64
682,261,449.86,-49.81
3331,1420,-11.83,-3.64
3206,1386,-72.3,2.41
2254,982,-429.56,38.13
2345,1003,-11.83,-3.64
1896,825,-419.44,37.12
1927,825,-31.33,-1.69
88,31,-309.81,29.37
1087,460,-166.47,11.82
2147,892,420.58,-46.89
1053,458,-464.23,41.6
2542,1091,-11.83,-3.64
1009,419,240.52,-28.88
338,142,-358.8,31.05
537,190,79.08,-12.73
3582,1545,-19.29,-2.89
414,147,408.91,-45.72
3184,1386,-339.23,29.1
2738,1175,79.03,-12.73
1292,545,-11.83,-3.64
3185,1343,186.65,-23.49
3080,1314,-10.52,-3.77
2534,1100,-313.44,26.52
3358,1451,-67.49,1.93
3341,1420,-11.83,-3.64
160,60,-236.18,18.79
3221,1386,-11.51,-0.46
959,419,-493.89,44.56
717,299,-91.81,7.57
3219,1384,-11.83,-3.64
373,147,-92.45,4.42
1948,833,39.55,-8.78
3231,1384,-11.83,-3.64
1665,696,-11.83,-3.64
240,74,-11.83,-3.64
1306,545,-11.83,-3.64
716,281,132.22,-18.05
233,74,-11.83,-3.64
370,119,212.09,-26.03
3433,1469,-7.08,-4.11
1639,712,-415.27,36.7
2405,1016,118.96,-16.72
2189,922,-11.83,-3.64
2355,1025,-396.01,34.77
1870,761,231.4,-27.96
3192,1384,-145.25,9.7
3513,1511,-11.83,-3.64
2694,1166,-116.1,6.79
2569,1119,-407.1,35.88
3465,1488,285.08,-33.33
2380,1003,14.78,-6.3
2426,1045,-81.14,3.29
122,46,-295.45,24.72
2401,1025,132.32,-18.06
3163,1343,-11.83,-3.64
2268,982,-258.97,21.07
1561,679,-429.12,38.08
3552,1520,387.57,-43.58
3276,1420,-230.69,18.24
3567,1540,-11.83,-3.64
3281,1384,313.05,-36.13
1106,458,-11.83,-3.64
1236,514,15.34,-3.14
843,366,-455.14,40.69
2402,1045,-375.36,32.71
962,414,-318.43,27.02
386,147,64.28,-11.25
2249,957,259.48,-30.77
2421,1016,312.89,-36.12
3270,1405,-7.08,-4.11
1190,460,463.52,-51.18
2549,1091,-11.83,-3.64
1822,795,-477.44,42.92
1092,460,-112.92,6.47
2634,1144,-332.5,28.42
2294,960,45.9,-9.41
2553,1091,-6.06,-4.22
3517,1511,-11.83,-3.64
1955,827,177.95,-22.62
322,119,-11.83,-3.64
3253,1420,-460.11,41.18
3561,1545,-169.04,12.08
1192,488,453.91,-50.22
1856,792,49.45,-6.56
1888,825,-493.59,44.53
1394,592,-11.83,-3.64
2576,1119,-309.17,26.09
2568,1091,171.24,-21.95
1252,514,243.35,-29.16
3320,1420,-11.83,-3.64
783,336,-357.59,30.93
2710,1176,-236.2,18.8
1074,460,-305.6,25.73
2183,922,-11.83,-3.64
3072,1343,-495.41,44.71
1262,499,325.93,-37.42
386,124,333.86,-38.21
1958,825,238.52,-28.68
3272,1386,164.43,-21.27
3478,1488,466.16,-51.44
1689,712,138.81,-18.71
967,414,-236.99,18.87
2714,1184,-440.06,39.18
961,419,-486.1,43.78
2756,1166,382.24,-39.83
3168,1356,-18.97,0.29
2324,982,387.28,-43.55
1045,454,-440.19,39.19
1115,454,431.38,-47.97
389,119,465.47,-51.37
3284,1384,357.15,-40.54
2469,1041,32.14,-8.04
3390,1420,433.31,-48.16
3250,1401,-19.29,-2.89
171,60,-83.72,3.55
1244,499,112.51,-16.08
2751,1176,207.64,-25.59
2670,1119,377.05,-42.53
1413,592,30.4,-7.86
2388,1025,-16.01,-3.22
2195,944,-81.61,3.34
1163,488,75.35,-12.36
2326,982,411.49,-45.98
3294,1401,410.54,-45.88
1875,761,289.95,-33.82
337,142,-371.89,32.36
3579,1545,-19.29,-2.89
1184,460,399.12,-44.74
2753,1175,309.6,-35.79
1839,795,-275.67,22.74
255,74,-11.83,-3.64
1772,761,-164.37,14.83
3205,1386,-84.04,3.58
2226,961,-168.19,11.99
609,261,-383.55,33.53
2208,922,62.1,-11.03
3516,1520,-19.7,-2.85
553,190,319.97,-36.82
3373,1420,262.9,-31.12
1700,696,330.59,-37.89
418,147,456.4,-50.47
1594,679,-29.41,-1.88
963,419,-469.23,42.1
3280,1384,298.8,-34.71
817,305,291.4,-33.97
3125,1356,-237.4,22.13
2358,1016,-118.23,7
3545,1511,251.1,-29.94
1435,592,364.15,-38.02
1979,827,473.11,-52.14
3294,1405,262.22,-31.05
3260,1420,-389.3,34.1
3224,1405,-396.92,34.86
670,261,313.17,-36.14
2218,960,-231.44,18.32
2495,1045,273.9,-32.22
992,419,-25.1,-2.31
3243,1384,-11.83,-3.64
513,190,-11.83,-3.64
1927,827,-80.67,3.24
1143,474,-18.97,0.29
1666,696,-11.83,-3.64
249,74,-11.51,-0.46
1946,827,68.34,-11.66
1628,696,-56.26,0.8
2210,944,35.63,-8.39
1054,460,-495.41,44.71
2316,961,326.91,-34.3
2201,922,-6.59,-4.16
3261,1420,-379.01,33.07
2747,1166,245.54,-29.38
958,419,-495.41,44.71
2169,944,-410.39,36.21
1275,545,-118.61,7.04
2152,922,-11.83,-3.64
3399,1451,405.86,-45.41
3380,1451,186.64,-23.49
2231,923,348.27,-39.65
1485,647,-465.43,41.72
333,124,-11.55,-0.46
3253,1384,-11.83,-3.64
2590,1119,-114.34,6.61
1188,517,-451.8,40.35
985,414,52.83,-10.11
1227,517,-19.02,0.29
683,261,461.36,-50.96
607,261,-406.78,35.85
1275,499,480.03,-52.83
210,74,-14.8,-3.34
2708,1176,-267.07,21.88
2384,1025,-61.94,1.37
3178,1343,93.14,-14.14
2697,1144,311.02,-35.93
1221,517,-65.28,1.7
2240,944,414.43,-46.27
1751,761,-408.13,35.99
1237,499,29.3,-7.75
2136,923,-203.48,15.52
390,147,112.18,-16.04
2695,1144,291.43,-33.97
3006,1314,-493.35,44.51
852,366,-341.61,29.33
2411,1025,247.78,-29.6
2484,1045,136.69,-18.49
710,305,-374.54,32.63
3558,1543,-138.2,9
378,124,246.78,-29.5
3583,1540,-11.83,-3.64
1939,825,8.07,-5.63
2044,892,-477.41,42.91
1882,761,371.82,-42.01
2498,1041,435.16,-48.34
3441,1469,68.75,-11.7
698,305,-495.41,44.71
2225,961,-181.99,13.37
2702,1144,362.59,-41.09
2559,1091,53.82,-10.21
3482,1511,-229.12,18.09
1249,514,200.25,-24.85
1857,795,-55.87,0.76
3116,1356,-348.04,29.98
2234,923,387.58,-43.59
1614,679,211.41,-25.97
2431,1045,-27.68,1.16
2733,1166,29.46,-7.77
754,305,-11.83,-3.64
2318,1003,-192.05,14.38
1769,761,-200.38,18.43
2231,957,25.05,-7.33
2307,960,219.06,-26.73
2649,1139,56.08,-10.43
2695,1176,-462.9,41.46
1824,792,-359.26,31.1
2496,1091,-494.08,44.58
203,74,-93.92,4.57
2124,923,-358.92,31.07
3483,1511,-217.92,16.97
304,124,-303.29,25.5
1064,458,-329.79,28.15
3363,1420,162.37,-21.06
3073,1314,-11.83,-3.64
3269,1386,130.35,-14.64
1968,833,306.72,-35.5
1097,460,-59.15,1.09
842,336,404.64,-45.29
1540,647,170.02,-21.83
3222,1386,-11.51,-0.46
3253,1386,-11.51,-0.46
2728,1184,-245.91,19.77
1093,474,-413.75,36.55
95,31,-227.55,21.15
2244,944,465.4,-51.37
2267,960,-11.83,-3.64
2061,892,-267.24,21.9
3406,1488,-483.23,43.49
1011,414,473.56,-52.18
2326,960,468.28,-51.66
3488,1511,-162.25,11.4
3387,1420,403.22,-45.15
2404,1003,368.47,-41.67
3167,1384,-488.74,44.05
541,190,139.25,-18.75
1178,458,396.59,-44.49
2474,1041,100.9,-14.91
1484,647,-475.72,42.74
3387,1469,-191.53,14.33
2262,982,-332.06,28.38
2772,1184,358.57,-40.68
825,336,186.25,-23.45
3580,1540,-11.83,-3.64
242,74,-11.83,-3.64
2190,923,-11.51,-0.46
1216,517,-123.02,7.48
1118,474,-73.66,2.54
2850,1229,-32.25,-1.6
3119,1356,-310.01,26.17
1297,545,-11.83,-3.64
3569,1540,-11.83,-3.64
1233,517,-17.37,0.13
988,419,-87.91,3.97
307,124,-271.01,22.28
3525,1520,3.05,-5.13
116,31,15.09,-6.33
2215,961,-315.56,26.73
1245,517,96.93,-11.3
3086,1314,40.41,-8.86
1229,526,-157.75,10.95
1768,761,-212.03,19.59
2393,1025,40.56,-8.88
628,261,-166.19,11.79
2287,982,-29.16,-1.91
3166,1356,-18.97,0.29
3245,1401,-20.98,-2.72
3107,1314,353.03,-40.13
301,124,-336.96,28.87
1353,545,437.51,-48.58
3112,1356,-395.94,34.77
2549,1100,-135.36,8.71
2250,960,-11.83,-3.64
1159,460,130.64,-17.89
2679,1144,126.44,-17.47
1010,419,256,-30.43
1160,460,141.65,-18.99
2196,960,-493.78,44.55
1019,419,397.65,-44.59
2734,1175,19.76,-6.8
3201,1343,395.89,-44.42
1961,825,276.36,-32.46
379,124,257.22,-30.55
2690,1166,-176.76,12.85
1272,545,-161.06,11.28
3116,1314,485.32,-53.36
3524,1520,-5.49,-4.27
665,281,-233.12,18.49
3543,1543,-335.8,28.75
274,74,93.44,-14.17
2748,1175,231.92,-28.02
1757,761,-338.43,29.02
2836,1229,-205.41,15.72
3234,1405,-282.98,26.69
1148,499,-444.18,39.59
2366,1025,-269.25,22.1
153,46,-11.51,-0.46
2168,944,-422.3,37.4
1218,526,-321.33,27.31
2268,960,-11.83,-3.64
693,281,-11.83,-3.64
1687,710,167.88,-18.4
1535,647,112.8,-16.1
2126,923,-332.47,28.42
1175,499,-121.31,7.31
3189,1343,238.79,-28.7
1252,499,207.4,-25.56
2370,1003,-11.83,-3.64
3288,1405,193.81,-24.21
3250,1420,-485.09,43.68
2336,1003,-11.83,-3.64
1924,827,-116.99,6.87
2754,1166,350.99,-36.71
443,190,-433.55,38.53
2578,1091,302.62,-35.09
2353,1025,-419.01,37.07
1167,499,-217.16,16.89
3594,1540,-11.83,-3.64
2295,960,59.54,-10.78
2586,1119,-168.93,12.07
3382,1420,354.46,-40.27
2078,892,-50.57,0.23
3283,1405,136.37,-18.46
1176,499,-109.58,6.13
2298,982,71.31,-11.95
3577,1545,-19.29,-2.89
1347,545,349.86,-39.81
387,147,75.87,-12.41
3260,1401,-6.04,-4.22
1100,454,245.47,-29.37
2759,1175,402.59,-41.87
2706,1166,-11.85,-3.64
3336,1451,-320.68,27.24
2112,923,-493.38,44.51
1105,458,-11.83,-3.64
1051,454,-365.7,31.74
1611,679,176.22,-22.45
2705,1166,-11.57,-0.45
1637,712,-444.99,39.67
260,74,-11.83,-3.64
1862,795,5.23,-5.35
141,43,-11.83,-3.64
1343,545,292.47,-34.07
112,43,-344.03,29.58
1558,679,-465.44,41.72
3463,1469,330.31,-37.86
1227,499,-11.83,-3.64
2369,1025,-235.69,18.74
2315,961,313.33,-32.94
3392,1469,-132.14,8.39
209,46,468.23,-48.43
2406,1045,-325.65,27.74
2464,1041,-9.61,-3.86
723,281,235.31,-28.36
2944,1229,464.05,-51.23
2515,1091,-276.77,22.85
552,190,304.77,-35.3
2750,1175,262.79,-31.11
1688,710,182.12,-19.82
1681,696,77.53,-12.58
2641,1119,-6.49,-4.17
2599,1100,449.21,-49.75
766,299,470.46,-51.87
1883,795,261.8,-31.01
2262,961,-11.51,-0.46
740,299,119.35,-16.76
772,305,-11.83,-3.64
3108,1356,-445.96,39.77
1098,454,219.79,-26.8
1849,761,-5.63,-4.26
3548,1545,-337.1,28.88
3261,1386,32.43,-4.85
1813,761,-11.83,-3.64
393,147,148.74,-19.7
3125,1343,-11.83,-3.64
2556,1100,-52.81,0.46
2584,1100,272.58,-32.08
678,261,403.92,-45.22
559,190,410.2,-45.85
1327,545,62.24,-11.05
3555,1543,-177.95,12.97
2478,1041,156.31,-20.46
3306,1405,401.09,-44.94
403,147,272.9,-32.12
1119,460,-11.51,-0.46
3532,1543,-475.92,42.76
1163,474,189.2,-20.53
1085,460,-187.48,13.92
114,43,-313.91,26.56
3304,1405,377.77,-42.6
2411,1045,-264.18,21.59
1632,712,-489.57,44.13
1151,458,60.4,-10.86
2431,1025,478.34,-52.66
2204,922,13.09,-6.13
1065,454,-190.53,14.23
1192,499,-11.83,-3.64
2653,1139,114.22,-13.03
1891,761,477.15,-52.54
2748,1176,160.69,-20.89
1636,696,-11.83,-3.64
700,305,-488.53,44.02
1638,710,-350.95,30.27
187,43,111,-15.92
1210,499,-11.83,-3.64
2316,960,336.31,-38.46
3288,1420,-108.62,6.04
3182,1343,146.67,-19.49
3211,1401,-435.75,38.75
3298,1401,458.89,-47.5
2719,1184,-370.83,32.26
1557,647,366.36,-41.46
3310,1405,447.3,-49.56
2225,957,-53.37,0.51
2069,892,-166.52,11.83
2243,960,-11.83,-3.64
2355,1016,-154.25,10.6
139,46,-29.18,1.31
3234,1384,-11.83,-3.64
1231,517,-18.97,0.29
1848,795,-167.01,11.88
735,281,412.47,-46.07
2522,1091,-185.2,13.69
3547,1540,-196.26,14.8
2882,1229,-11.83,-3.64
3529,1540,-427.39,37.91
1260,514,360.3,-40.86
1981,833,479.11,-49.52
3543,1545,-401.99,35.37
2111,892,-11.83,-3.64
1546,647,240.01,-28.83
2209,922,75.88,-12.41
2714,1175,-131.58,8.33
3293,1386,420.36,-46.86
1233,526,-97.84,4.96
2252,957,298.19,-34.64
2930,1229,292.31,-34.06
1698,712,271.39,-31.96
2095,892,-11.83,-3.64
702,281,-11.83,-3.64
208,43,417.18,-43.33
3035,1314,-99.49,5.13
1674,710,0.78,-1.69
2162,923,-11.51,-0.46
302,124,-325.78,27.75
356,142,-114.47,6.62
3313,1420,-11.83,-3.64
2639,1144,-280.54,23.23
3299,1401,470.88,-48.69
1383,592,-104.85,5.66
1087,474,-484.23,43.6
1170,458,295.95,-34.42
1125,488,-415.4,36.71
2616,1139,-369.35,32.11
3540,1540,-285.68,23.74
3175,1386,-450.38,40.21
1205,526,-488.28,44
2137,892,290.24,-33.85
1712,696,488.56,-53.68
1174,460,289.9,-33.82
2590,1100,344.34,-39.26
3288,1384,416.54,-46.48
2409,1003,440.24,-45.63
2714,1166,-11.83,-3.64
1286,545,-11.54,-0.46
2178,922,-11.83,-3.64
3360,1420,132.73,-18.1
2918,1229,143.57,-19.18
1242,517,61.89,-7.8
2896,1229,-11.83,-3.64
3470,1488,354.27,-40.25
3556,1520,444.53,-49.28
2298,1003,-478.35,43.01
2130,922,-228.9,18.06
2395,1025,62.49,-11.07
205,46,405.06,-42.11
1885,795,286.07,-33.43
192,74,-239.59,19.13
3279,1405,90.77,-13.9
1227,514,-11.51,-0.46
1125,458,-11.83,-3.64
1166,474,230.51,-24.66
561,190,441.42,-48.97
1261,499,313.87,-36.21
3384,1420,373.63,-42.19
3111,1343,-18.92,0.28
2745,1176,114.45,-16.27
1117,460,-11.51,-0.46
212,60,290.32,-33.86
1186,517,-473.76,42.55
2187,922,-11.83,-3.64
2228,957,-13.85,-3.44
1895,827,-475.01,42.67
3540,1543,-375.49,32.72
2269,982,-246.85,19.86
1210,514,-43.08,2.7
2236,922,442.05,-49.03
1270,526,399.96,-44.82
2255,957,337.44,-38.57
336,124,-11.51,-0.46
3186,1356,75.7,-12.39
1517,647,-97.48,4.92
2872,1229,-11.83,-3.64
2203,960,-429.15,38.09
278,74,147.31,-19.56
3240,1384,-11.83,-3.64
1386,592,-59.32,1.11
114,31,-4.35,-4.39
1201,517,-298.16,24.99
1268,526,377.07,-42.53
1873,795,139.18,-18.74
1898,825,-393.98,34.57
2257,982,-393.02,34.47
2690,1176,-495.41,44.71
3455,1488,146.87,-19.51
3203,1356,286.94,-33.52
2205,960,-403.32,35.51
2676,1119,461.57,-50.98
1106,474,-236.83,18.86
2394,1041,-335.27,28.7
3561,1540,-18.69,-2.95
2696,1175,-407.96,35.97
394,147,161.32,-20.96
2682,1144,157.72,-20.6
1255,514,287.31,-33.56
2213,922,129.32,-17.76
160,43,-11.83,-3.64
184,43,71.84,-12.01
1906,827,-340.33,29.21
637,261,-63.92,1.57
2619,1144,-484.08,43.58
1754,761,-373.13,32.49
1304,545,-11.83,-3.64
301,119,-154.78,10.65
2564,1119,-469.85,42.16
3539,1511,184.08,-23.23
1752,761,-396.34,34.81
2238,923,439.97,-48.82
1257,499,265.65,-31.39
1176,488,244.43,-29.27
1608,679,140.86,-18.91
2649,1119,81.44,-12.97
2732,1176,-18.97,0.29
2655,1119,166.26,-21.45
959,414,-367.06,31.88
2573,1091,237.29,-28.55
1232,526,-112.54,6.43
3292,1405,238.19,-28.64
2153,923,-11.84,-0.43
310,124,-238.32,19.01
2548,1100,-147.34,9.91
3283,1386,299.07,-34.73
1644,696,-11.83,-3.64
735,299,53.73,-10.2
1095,458,-11.83,-3.64
3508,1511,-11.83,-3.64
1602,696,-402.4,35.41
2177,944,-309.41,26.11
2260,960,-11.83,-3.64
390,119,479.26,-52.75
3236,1386,-11.51,-0.46
1877,795,188.38,-23.66
2150,923,-22.27,0.62
185,60,-18.97,0.29
1778,761,-92.48,7.64
2730,1166,0.61,-4.88
339,124,-11.51,-0.46
3260,1384,10.38,-5.86
1162,488,62.6,-11.08
1532,647,77.14,-12.54
2447,1045,-18.97,0.29
2615,1139,-385.01,33.67
1224,514,-11.51,-0.46
1913,833,-428.92,38.06
2432,1041,-11.83,-3.64
2405,1041,-183.2,13.5
340,142,-330.94,28.27
2565,1119,-459.54,41.13
131,31,243.33,-29.16
1177,460,322.41,-37.07
109,31,-42.71,-0.55
2576,1091,276.17,-32.44
505,190,-11.83,-3.64
2626,1139,-217.71,16.95
3597,1543,-11.51,-0.46
794,336,-214.72,16.65
2235,960,-16.24,-3.2
1229,514,-11.51,-0.46
1108,454,345.32,-39.36
2746,1175,201.76,-25
2594,1100,391.85,-44.01
2111,922,-481.25,43.3
1236,499,17.47,-6.57
1226,499,-11.83,-3.64
261,74,-11.83,-3.64
2535,1091,-17.62,-3.06
2475,1045,24.6,-7.28
3190,1386,-265.56,21.73
1004,414,360.61,-40.89
356,124,10.75,-5.9
1107,458,-11.83,-3.64
323,119,-11.83,-3.64
2232,960,-49.31,0.11
3203,1343,422.74,-47.1
1677,696,24.7,-7.29
2292,961,12.99,-2.91
2397,1045,-439.44,39.12
2180,944,-272,22.37
1169,458,283.29,-33.15
2708,1166,-11.83,-3.64
1155,460,87.52,-13.58
2811,1229,-492.93,44.47
3227,1405,-361.95,31.37
2175,944,-335.61,28.74
3228,1386,-11.51,-0.46
1898,795,444.82,-49.31
1505,647,-235.28,18.7
1124,488,-427.99,37.97
2219,960,-218.68,17.04
2497,1045,299.09,-34.74
189,43,136.18,-18.44
1162,458,196,-24.42
1922,833,-308.98,26.07
3383,1420,364.24,-41.25
2132,922,-201.98,15.37
2661,1139,236.24,-25.23
1905,833,-495.41,44.71
332,124,-11.71,-0.44
648,281,-473.48,42.52
1971,833,347.65,-39.59
1700,712,300.39,-34.86
985,419,-135.27,8.7
2734,1184,-163.22,11.5
416,147,433.06,-48.13
2301,960,137.83,-18.61
1826,795,-434.48,38.62
398,142,392.8,-44.11
1124,458,-11.83,-3.64
3189,1384,-189.39,14.11
2539,1100,-253.26,20.5
1819,761,-11.83,-3.64
2251,961,-11.51,-0.46
1152,488,-64.78,1.65
269,74,26.73,-7.5
3424,1469,-11.83,-3.64
2235,923,400.26,-44.85
3011,1314,-449.93,40.17
166,60,-153.33,10.51
1161,488,49.97,-9.82
2671,1144,44.87,-9.31
3386,1451,255.31,-30.36
1319,545,-11.83,-3.64
289,124,-467.57,41.93
1249,517,143.25,-15.94
700,299,-317.74,26.95
1633,712,-484.44,43.62
2731,1175,-7.99,-4.02
1223,526,-247.66,19.94
2685,1166,-254.61,20.64
3410,1488,-437.18,38.89
3054,1314,-11.51,-0.46
2756,1184,138.47,-18.67
3405,1469,-11.88,-3.64
334,124,-11.52,-0.46
1134,488,-298.92,25.07
2726,1176,-19.79,0.37
1361,592,-445.54,39.73
971,414,-172.58,12.43
1146,488,-141.96,9.37
2045,892,-468.04,41.98
1081,454,8.37,-5.66
1179,460,343.75,-39.2
103,43,-474.1,42.58
3153,1356,-18.97,0.29
2579,1100,213.11,-26.14
709,281,28.18,-7.64
1124,460,-11.51,-0.46
1114,458,-11.83,-3.64
3592,1540,-11.83,-3.64
2721,1176,-67.84,1.96
2511,1091,-329.2,28.09
326,142,-493.48,44.52
2332,1016,-433.4,38.51
3453,1488,118.72,-16.7
1915,827,-228.85,18.06
