time,vehicle_id,x,y
3372,1441,-385.75,43.4
194,35,-361.13,40.94
2548,1092,-58.9,7.5
107,17,-417.79,46.61
733,311,-22.74,-243.45
3165,1361,-84.18,10.03
866,363,-0.19,-17.99
2508,1063,-0.29,-18.97
399,174,-44.54,-493.66
3274,1404,0.56,-10.51
186,29,-306.88,35.51
3550,1512,-442.79,45.89
1316,533,-152.78,16.89
3065,1296,-8.68,2.26
241,68,-1.03,-26.43
178,38,-148.26,19.65
768,303,0.46,-11.51
2173,910,0.46,-11.51
2515,1087,-14.58,-161.93
2289,952,-187.95,20.4
620,256,-3.87,-54.8
3536,1492,-311.66,35.99
3099,1333,-0.29,-18.97
1510,628,-405.52,42.16
2461,1039,-166.92,21.52
2239,948,0.46,-11.51
2433,1063,-44.09,-489.15
633,214,-420.58,46.89
2383,992,-241.31,28.96
2638,1150,-38.69,-435.2
958,402,-3.13,-47.37
2543,1092,-1.19,-1.97
893,384,-29.94,-315.45
276,68,-254.9,30.32
1529,658,-15.01,-166.17
3424,1492,-33.68,-385.11
3120,1361,-37.64,-424.64
1423,586,-349.15,36.52
141,29,0.46,-11.51
2290,948,-226.7,27.5
1689,704,-405.05,45.33
1254,537,-15.68,-172.85
3332,1435,-0.14,-4.21
2665,1150,-10.08,-116.91
1086,471,-36.42,-412.46
3002,1297,-1.08,-26.92
157,38,-1.03,-26.43
1288,544,-1.03,-26.43
3111,1333,-0.29,-18.97
2298,997,-23.71,-253.2
1603,637,-397.06,44.53
899,363,-446.13,46.22
1842,788,-10.15,2.62
273,63,-326.5,37.48
1053,416,-176.2,19.23
1645,704,-8.72,-103.28
1115,471,-0.34,-19.54
3238,1404,-18.85,-204.6
2947,1261,-0.29,-18.97
3281,1435,-44.71,-495.41
3509,1502,-1.37,-29.81
1936,846,-44.54,-493.68
2172,948,-42.4,-472.31
2911,1261,-13.67,-152.78
3532,1512,-191.68,20.78
2451,1046,-10.34,2.64
1975,846,-0.31,-19.19
3333,1435,-5.65,1.51
2121,910,0.4,-12.14
1281,537,-0.29,-18.97
3554,1512,-498.73,51.48
1254,505,-448.79,49.71
1739,726,0.46,-11.51
183,63,-1.49,-30.98
3460,1484,0.46,-11.51
3523,1485,-203.92,22
2673,1152,-2.84,-44.53
710,303,-26.85,-284.55
1365,570,0.46,-11.51
732,311,-24.12,-257.28
2358,992,0.51,-9.25
3477,1484,0.46,-11.51
755,310,-0.29,-18.97
970,402,-87.83,10.39
3096,1297,-435.27,45.13
2520,1092,-20.08,-216.86
1410,577,-196.64,21.27
1471,624,0.46,-11.51
665,286,-33.58,-384.04
3076,1300,-82.18,9.83
3074,1297,-101.98,11.81
232,67,-0.29,-18.97
108,38,-23.76,-285.87
2999,1296,-0.53,-21.39
530,214,-1.07,-26.8
3444,1502,-36.19,-410.17
1546,658,-1.03,-26.43
1561,637,0.46,-11.51
1041,417,0.52,-9.51
235,63,0.46,-11.51
2880,1230,0.46,-11.51
761,315,-2.83,-44.43
970,417,-29.15,-339.78
3533,1507,-246.78,26.29
2459,1063,-12.61,-142.21
3029,1300,-1.78,-33.9
1329,537,-300.61,31.67
3444,1484,0.46,-11.51
282,84,-319.99,33.61
1229,537,-44.49,-493.19
2219,948,0.46,-11.51
1417,577,-292.31,30.84
1489,637,-13.57,-151.78
1899,800,0.46,-11.51
960,416,-37.54,-423.7
777,310,0.42,-7.29
3334,1441,-4.27,-58.77
848,363,-24.88,-264.9
2221,952,-0.29,-18.97
2105,887,-49.26,6.54
3161,1361,-36.24,5.23
2274,992,-41,-458.26
969,401,-126.12,14.22
954,384,-12.56,2.87
1079,471,-44.17,-489.99
901,347,-420.13,46.84
2648,1152,-30.4,-352.24
1701,729,-7.77,-93.85
988,392,-419.91,46.82
998,416,-0.29,-18.97
3423,1485,-17.85,-194.56
2481,1046,-412.7,42.88
2223,952,-0.29,-18.97
1227,511,-102.96,11.91
1524,658,-23.21,-248.15
976,401,-217.21,26.55
3050,1328,-31.51,-363.35
2131,910,0.46,-11.51
2428,1046,-3.56,-51.7
166,38,-11.41,2.75
2642,1110,-234.31,28.26
179,68,-23.29,-281.15
2903,1255,-3.62,-52.29
1296,537,-0.29,-18.97
1556,637,0.46,-11.51
1934,800,-186.24,20.23
2296,948,-304.03,35.23
1687,704,-380.19,42.85
3272,1427,-37.91,-427.42
3342,1441,-24.99,4.11
2997,1297,-5.95,-75.63
3305,1404,0.56,-10.51
3552,1512,-471.08,48.71
2432,1039,0.46,-11.51
2984,1255,-102.3,11.84
366,131,-394.13,41.02
1906,800,0.46,-11.51
3269,1427,-41.85,-466.73
519,214,-13.12,-147.34
712,311,-44.71,-495.41
195,29,-418.94,46.72
3145,1361,-11.04,-126.49
807,311,-377.8,39.39
2998,1261,-264.88,31.31
3535,1526,0.46,-11.51
282,63,-443.65,49.19
2198,910,-188.14,20.42
2992,1300,-28.31,-299.13
449,174,-160.61,17.67
1243,537,-31.22,-328.28
3518,1526,-15.97,-175.84
2118,878,-262.44,27.85
1507,658,-44.2,-490.32
3467,1512,-35.44,-402.7
1256,537,-12.86,-144.74
3522,1492,-134.76,15.09
3032,1309,-7.64,-92.5
797,347,-43.35,-481.82
990,402,-336.88,38.51
1460,624,-3.43,-50.43
2478,1067,-1.24,-28.47
1693,726,-9.8,-114.06
2025,872,-9.29,-109
599,234,-0.1,-17.1
193,84,-44.71,-495.41
732,310,-21.59,-232
2218,910,-472.51,52.08
867,329,-36.56,5.27
986,417,-11.78,-133.85
3307,1427,-0.93,-25.44
2133,878,-470.92,51.92
1708,726,0.46,-11.51
615,256,-11.03,-126.35
2477,1067,-1.81,-34.26
2069,878,-0.29,-18.97
2294,966,-205.9,22.2
2486,1067,-1.03,-26.43
1045,442,0.18,-14.35
886,384,-37.29,-421.18
979,417,-20.68,-222.84
87,17,-127.15,14.32
2561,1087,-249.06,29.73
2930,1261,-0.29,-18.97
1376,570,0.46,-11.51
2992,1277,-144.01,16.01
2094,887,-1.03,-26.43
1725,729,-0.29,-18.97
3526,1491,-221.97,23.81
157,63,-32.44,-372.66
3421,1491,-33.75,-385.73
303,126,-32.33,-339.38
2278,948,-71.08,8.72
2513,1067,-0.56,-21.7
643,256,0.46,-11.51
2982,1261,-42.31,5.84
3298,1435,-29.73,-313.42
3093,1328,-166.98,18.31
3088,1309,-178.13,22.64
3016,1296,-0.29,-18.97
2184,952,-38.73,-435.54
2031,846,-293.31,34.16
3481,1491,-1.03,-26.43
707,303,-31.27,-328.74
1247,505,-363.73,41.2
2264,952,-0.29,-18.97
2020,872,-16.13,-177.43
679,256,0.46,-11.51
1047,416,-85.94,10.2
3363,1404,-385.38,43.36
753,315,-11.99,-136.02
2908,1261,-17.8,-194.1
2104,878,-68.06,8.42
3537,1502,-285.89,33.41
2647,1110,-305.44,35.37
153,29,0.46,-11.51
3046,1297,-0.29,-18.98
1366,577,-0.29,-18.97
781,315,-1.35,-29.59
1466,637,-36.83,-416.59
211,67,-0.29,-18.97
2252,952,-0.29,-18.97
540,203,-397.99,44.63
1038,442,-10.73,-123.45
596,214,0.46,-11.51
985,384,-467.85,51.61
3088,1333,-5.49,-70.99
2995,1297,-8.91,-105.17
1508,628,-375.76,39.18
205,38,-450.66,49.89
842,347,-0.46,-20.75
633,234,-419.47,43.55
2314,992,-1.72,-33.28
976,402,-163.41,21.17
2206,963,-42.69,-475.15
1031,416,0.46,-11.51
2851,1230,0.22,-13.91
1840,788,0.56,-10.53
989,416,-0.35,-19.57
2282,966,-38.08,5.42
2519,1067,-0.29,-18.97
2118,887,-212.79,26.1
197,35,-396.72,44.5
3152,1361,-2.79,-44.06
3461,1512,-42.95,-477.79
295,84,-480.78,49.68
2194,910,-132.17,14.83
770,329,-28.98,-305.84
2844,1230,-7.98,-95.95
1024,416,0.46,-11.51
525,214,-5.18,-67.89
956,384,-33.23,4.93
790,303,-198.15,21.42
3509,1526,-27.13,-287.42
1056,416,-219.81,23.59
965,416,-33.31,-349.13
2829,1230,-28.49,-301.02
823,312,-472.55,52.08
1452,624,-15.47,-170.76
245,84,-1.78,-33.9
1598,658,-424.78,44.08
3311,1427,-0.22,-18.26
801,347,-38.82,-436.49
2895,1230,-83.51,9.96
1391,577,-0.17,-17.77
3065,1297,0.54,-9.99
1172,511,-43.55,-483.74
1130,471,-17.82,3.39
2024,846,-198.85,24.71
672,256,0.46,-11.51
2649,1152,-29.12,-339.43
2754,1150,-489.04,53.73
1357,577,-1.06,-26.67
1204,505,0.46,-11.51
989,392,-432.28,48.06
2237,966,-13.45,-150.61
2492,1087,-40.62,-454.46
3353,1427,-286.63,30.27
433,174,-2.8,-44.06
3122,1336,-1.03,-26.43
254,67,-34.32,5.04
343,131,-56.97,7.31
2543,1063,-77.62,9.37
2032,859,-284.66,30.07
2504,1092,-39.83,-446.54
788,310,-116.69,13.28
3460,1507,-30.35,-319.54
948,402,-15.65,-172.6
3345,1427,-176.39,19.25
1045,417,-27.3,4.34
1429,570,-444.69,49.3
642,256,0.46,-11.51
2436,1039,0.46,-11.51
2307,992,-9.21,-108.22
832,363,-44.08,-489.11
2176,948,-37.42,-422.44
916,384,-0.29,-19.01
2538,1092,-1.49,-31.04
3400,1484,-39,-438.29
1052,417,-118.35,13.45
2212,963,-34.59,-394.21
2073,872,0.46,-11.51
758,303,0.46,-11.51
3436,1484,-1.32,-29.29
3155,1361,0.01,-16.01
496,203,-6.47,-80.85
601,256,-28.1,-329.22
2940,1277,-25.67,-272.81
3529,1485,-285.32,30.14
2987,1296,-17.03,-186.37
522,203,-134.07,15.02
3339,1435,-72.96,8.91
3566,1559,-44.55,-493.8
2133,910,0.46,-11.51
2112,878,-180.01,19.61
3009,1255,-474.82,52.31
2051,887,-23.44,-250.44
484,203,-24.31,-259.23
2047,887,-28.55,-301.6
3046,1296,0.46,-11.51
3097,1328,-217.92,23.4
3528,1491,-248.97,26.51
1586,658,-227.74,24.38
2544,1067,-64.7,8.08
1068,442,-325.38,34.15
931,402,-33.71,-385.38
3450,1484,0.46,-11.51
789,303,-183.18,19.93
3174,1333,-243.2,29.15
2887,1261,-43.1,-479.23
2920,1230,-427.7,47.6
2170,948,-44.04,-488.69
1206,505,0.46,-11.51
2565,1087,-300.79,34.91
934,402,-30.11,-349.4
2178,910,0.46,-11.51
853,364,-25.3,-269.07
2687,1152,-0.29,-18.97
999,402,-450.51,49.88
789,310,-129.49,14.56
231,68,-1.03,-26.43
461,174,-330.79,37.91
2653,1152,-27.24,-288.48
445,174,-104.26,12.04
1066,417,-301.91,35.02
1607,662,-423.43,43.95
2269,992,-44.57,-494.01
3443,1502,-37.37,-421.93
3005,1261,-362.64,41.09
180,63,-5.4,-70.08
1653,704,0.07,-15.46
3434,1485,-5.68,-72.9
3048,1300,-1.03,-26.44
951,392,-0.21,-18.17
1429,624,-44.16,-489.87
3022,1309,-18.59,-202.01
2733,1152,-227.38,24.35
1394,570,-14.36,3.05
777,303,-12.57,2.87
3170,1336,-194.8,21.09
1005,416,-0.29,-18.97
871,363,-26.55,4.27
535,203,-325.59,37.39
2082,878,-0.29,-18.97
2472,1063,-0.29,-18.97
3370,1404,-465.44,51.37
1763,729,-207.83,22.39
1464,628,-10.32,-119.32
3344,1435,-135.69,15.18
3005,1300,-12.62,-142.35
3476,1484,0.46,-11.51
3492,1491,-1.03,-26.43
591,234,-0.29,-18.97
2267,964,-2.53,-41.36
1185,505,-14.46,-160.69
3460,1491,-1.03,-26.43
74,29,-39.4,-442.32
864,363,-1.12,-27.32
237,68,-1.03,-26.43
479,203,-31.78,-333.89
1015,416,-0.08,-16.92
2611,1110,0.46,-11.51
1968,846,-7.25,-88.62
357,126,-283.66,33.19
893,363,-350.87,36.69
3360,1441,-240.49,28.87
912,384,-1.56,-31.73
2184,910,-3.07,-0.11
2690,1152,-0.29,-18.97
3056,1333,-39.95,-447.78
1844,800,-27.79,-326.13
2402,1039,-17.76,-193.71
2622,1110,0.54,-10.14
3414,1492,-44.47,-493.01
671,286,-27.94,-295.52
2124,910,0.46,-11.52
235,84,-1.83,-34.4
978,392,-291.78,34
2395,1020,-367.68,38.37
1057,442,-152.93,16.9
793,312,-111.69,12.78
3042,1309,-2.47,-40.82
2965,1296,-44.06,-488.89
3544,1502,-370.57,41.88
872,363,-39.17,5.53
2886,1230,0.55,-10.19
3308,1404,0.56,-10.51
2883,1230,0.46,-11.51
695,286,-29.38,4.55
334,126,0.52,-9.53
2117,910,-3.17,-47.77
3420,1485,-20.61,-222.22
1274,533,0.46,-11.51
1371,577,-0.29,-18.97
184,63,-0.68,-22.88
1534,658,-6.87,-84.77
3420,1484,-16.4,-212.28
660,286,-40.74,-455.65
308,131,-38,-428.24
2524,1063,0.46,-11.51
1468,628,-4.18,-57.89
101,29,-9.14,-107.53
2446,1046,-0.29,-18.97
2294,997,-30.85,-324.58
860,364,-16.19,-177.95
3173,1333,-231.88,28.01
2213,952,-3.58,-51.95
2819,1230,-39.11,-439.37
1460,628,-16.47,-180.75
2406,992,-485.69,53.4
1424,586,-362.51,37.86
876,329,-161.73,17.78
2036,859,-341.19,35.73
2257,966,-1.78,-33.9
2292,992,-22.01,-268.31
807,310,-361.2,40.95
1449,624,-19.95,-215.55
719,256,-427.91,47.62
855,347,-0.29,-18.97
1896,800,0.46,-11.51
1557,637,0.46,-11.51
1066,416,-368.17,41.64
163,35,-6.16,1.64
2111,910,-11.76,-133.65
2355,1020,-19.17,-207.75
2114,878,-207.6,22.37
1287,537,-0.29,-18.97
3321,1404,0.56,-10.51
804,315,-227,24.31
621,214,-262.19,31.04
2190,952,-30.82,-356.48
927,384,-0.19,-17.98
3115,1309,-481.31,52.96
3533,1502,-236.85,28.51
1061,442,-215.69,23.18
817,312,-401.02,44.93
151,29,0.46,-11.51
864,347,0.17,-14.37
2234,948,0.46,-11.51
1858,788,-225.2,24.13
2495,1087,-36.87,-416.99
2508,1067,-1.03,-26.43
792,329,-0.38,-19.89
520,214,-11.86,-134.74
3499,1507,-3.27,-48.83
848,347,-0.29,-18.97
1854,788,-168.22,18.43
1298,533,0.46,-11.51
528,203,-222.44,23.85
965,392,-125.71,14.18
1942,846,-38.84,-436.67
1245,505,-340.15,38.84
2288,948,-200.58,24.88
855,363,-13.62,-152.26
784,311,-44.83,6.09
3499,1491,-1.03,-26.43
3527,1502,-163.23,21.15
1660,704,-57,7.31
3527,1492,-197.3,21.34
2730,1150,-205.41,25.37
2230,952,-0.29,-18.97
1395,570,-24.08,4.02
3066,1336,-35.7,-405.23
2982,1277,-15.91,3.2
1265,537,-0.95,-25.65
2462,1046,-156.91,17.3
917,392,-24.89,-264.96
751,310,-0.31,-19.25
2101,878,-27.52,4.36
2418,1039,0.46,-11.53
1523,662,-38.4,-432.26
245,68,-1.03,-26.43
1388,586,-1.03,-26.43
3517,1492,-70.61,8.67
1000,416,-0.29,-18.97
3001,1309,-38.67,-434.97
850,329,0.46,-11.51
1700,726,-0.75,-23.66
2279,992,-35.67,-404.92
2451,1063,-23.92,-255.32
2456,1046,-75.84,9.19
3084,1300,-178.62,22.69
2246,963,-1.03,-26.43
3526,1502,-151.66,19.99
722,256,-471.34,51.96
1326,533,-281.94,29.8
94,29,-17.76,-193.74
2967,1297,-44.53,-493.55
3195,1333,-488.68,53.7
2945,1255,0.46,-11.51
3423,1491,-30.88,-357.07
2637,1150,-39.85,-446.8
511,203,0.3,-5.14
2450,1067,-35.26,-400.86
2116,872,-269.73,31.8
2983,1261,-56.61,7.27
776,329,-20.56,-221.65
811,312,-329.57,37.78
270,84,-172.7,18.88
962,392,-87.61,10.37
947,392,-0.29,-18.97
2423,1039,0.46,-11.51
3298,1441,-43.8,-486.32
1383,570,0.46,-11.51
2096,878,0.19,-14.26
322,126,-5.09,-67
767,315,-2.53,-41.36
2952,1277,-9.77,-113.79
2708,1150,0.46,-11.51
294,67,-473.56,52.18
353,126,-227.27,24.34
863,329,0.11,-4.74
1252,544,-37.9,-427.26
2995,1255,-264.99,31.32
1401,586,-50.17,6.63
885,347,-221.26,26.95
869,347,-23.95,4.01
2278,952,-42.43,5.85
2409,1046,-29.07,-306.76
1377,577,-0.29,-18.97
2976,1296,-33.44,-350.44
1242,511,-327.3,34.34
3473,1484,0.46,-11.51
720,311,-38.99,-438.15
2114,910,-7.52,-91.33
715,311,-43.77,-485.95
904,392,-38.82,-436.48
413,174,-28.07,-328.94
1282,544,-1.03,-26.46
3470,1492,-1.78,-33.9
1087,471,-35.08,-399.07
2517,1092,-24.37,-259.77
2403,1020,-487.42,50.35
2262,964,-2.53,-41.36
114,35,-12.12,-137.29
978,402,-188.44,23.67
1037,416,0.46,-11.51
3107,1333,-0.29,-18.97
1384,586,-1.03,-26.43
2122,910,0.45,-11.59
2260,948,0.46,-11.51
800,303,-345.74,39.4
2292,952,-228.07,24.42
2084,878,-0.29,-18.97
1023,442,-34.23,-358.33
2328,992,0.46,-11.51
1560,637,0.46,-11.51
1023,416,0.46,-11.51
1570,637,-21.14,3.73
1246,511,-387.27,40.33
1313,533,-114.19,13.03
2049,878,-0.29,-18.98
1100,471,-20.59,-221.96
165,29,-47.84,6.39
682,256,0.46,-11.51
3504,1492,-1.78,-33.9
3023,1309,-17.48,-190.85
3351,1441,-131.66,17.99
2121,887,-251.28,29.95
3502,1492,-1.78,-33.9
293,84,-456.04,47.21
3090,1300,-248.89,29.71
244,63,0.46,-11.51
772,315,-2.53,-41.36
1396,570,-36.25,5.24
2385,992,-263.52,31.18
1610,637,-476.98,52.53
2474,1063,-0.29,-18.97
239,84,-1.78,-33.9
2678,1152,-0.31,-19.17
1042,416,-16.59,3.27
3315,1404,0.56,-10.51
2234,966,-17.56,-191.67
2097,872,-11.41,2.75
212,68,-1.03,-26.43
984,417,-14.34,-159.49
310,131,-35.04,-398.65
3126,1336,-1.03,-26.43
760,303,0.46,-11.51
2630,1150,-44.71,-495.41
280,84,-295.83,31.19
1125,471,0.46,-11.51
1552,637,0.46,-11.51
2128,910,0.46,-11.51
149,35,-0.29,-18.97
3545,1502,-383.42,43.17
3462,1484,0.46,-11.51
3504,1507,-3.27,-48.83
966,384,-181.09,19.72
2481,1063,-0.29,-18.97
858,363,-8.86,-104.67
1305,570,-44.58,-494.08
878,364,-42.23,5.83
180,35,-198.11,24.64
2371,997,-102.36,11.85
3274,1427,-35.08,-399.09
2676,1150,0.45,-11.64
261,67,-109.65,12.58
733,315,-33.63,-384.59
1356,570,0.46,-11.51
1317,570,-31.75,-365.75
718,286,-361.68,40.99
3527,1526,-4.85,-64.59
1338,577,-27.18,-287.87
538,234,-43.56,-483.91
3349,1435,-202.4,21.85
204,68,-1.03,-26.44
3000,1296,-0.39,-20.01
2037,872,0.46,-11.51
3079,1336,-21.41,-230.18
3519,1484,-158.81,20.71
2987,1255,-146.82,16.29
3523,1492,-147.07,16.32
2857,1230,0.46,-11.51
1352,586,-32.11,-369.33
806,347,-32.4,-372.24
3448,1507,-44.04,-488.64
677,256,0.46,-11.51
294,126,-41.78,-466.08
3167,1361,-108.92,12.5
2536,1087,-0.95,-25.64
1005,417,-1.03,-26.43
287,68,-375.41,42.37
2631,1150,-44.54,-493.65
271,84,-185.27,20.14
1462,628,-13.47,-150.83
2643,1150,-32.72,-375.45
1241,533,-23.76,-253.74
970,416,-25.65,-272.55
3517,1502,-39.93,5.6
507,214,-29.26,-308.64
987,417,-10.47,-120.83
2452,1039,-47.38,6.35
96,35,-29.85,-346.77
2173,948,-41.21,-460.38
3591,1559,-19.41,-210.18
3558,1526,0.46,-11.51
3043,1309,-2.22,-38.29
1232,505,-182.37,23.06
1542,637,0.46,-11.51
1237,505,-242.76,29.1
2374,997,-154.96,17.11
890,329,-351.42,36.75
2445,1039,0.46,-11.51
2255,948,0.46,-11.51
3284,1435,-43.81,-486.41
2407,992,-496.71,54.5
2516,1063,0.46,-11.53
3052,1300,-1.03,-26.43
3450,1502,-28.86,-336.88
2082,910,-44.71,-495.41
2435,1039,0.46,-11.51
2674,1150,0.09,-15.17
1898,800,0.46,-11.51
276,63,-365.54,41.38
3536,1484,-352.92,40.12
823,329,-0.29,-18.97
1936,800,-215.57,23.17
711,310,-43.98,-488.08
2372,1020,-26.77,4.29
2281,992,-33.58,-384.06
223,63,0.46,-11.51
1694,704,-464.46,51.27
3304,1435,-21.6,-232.11
2211,963,-36.03,-408.61
661,286,-39.37,-442
3126,1333,-0.29,-18.97
860,363,-5.68,-72.88
1661,726,-44.71,-495.41
1044,416,-39.99,5.61
2062,878,-0.29,-18.97
717,286,-347.05,39.53
3489,1492,-1.78,-33.9
2350,992,0.46,-11.51
1999,859,-3.38,-49.9
1499,637,-2.31,-39.16
3147,1336,-0.29,-18.97
3599,1565,-24.22,-258.25
3343,1441,-36.91,5.3
768,311,-1.03,-26.43
2325,992,0.46,-11.51
1278,537,-0.29,-18.97
3434,1492,-24.09,-256.97
1717,729,-0.29,-18.97
1765,729,-233.5,24.96
3346,1435,-162.16,17.83
1857,800,-12.57,-141.78
985,402,-274.68,32.29
1554,658,-0.29,-19.05
3129,1336,-0.76,-23.67
2210,963,-37.49,-423.21
2557,1067,-244.36,29.26
3439,1492,-17.78,-193.89
215,67,-0.29,-18.97
971,416,-24.09,-257.02
3456,1491,-1.03,-26.43
3535,1491,-345.23,36.13
3303,1435,-22.99,-245.99
304,126,-30.89,-325.01
2297,964,-155.2,20.34
226,84,-10.74,-123.48
3549,1526,0.46,-11.51
1504,637,0.44,-11.69
2996,1297,-7.42,-90.33
3093,1297,-389.58,40.56
1585,637,-193.61,24.19
2468,1063,-0.73,-23.42
1206,511,-0.3,-19.07
3503,1485,-0.16,-17.7
1116,471,0.22,-13.89
1516,628,-494.6,51.07
563,234,-12.67,-142.77
968,417,-31.77,-366.02
2949,1255,0.46,-11.51
1072,417,-378.05,42.63
325,131,-16.02,-176.26
3268,1427,-42.8,-476.33
1398,577,-39.14,5.52
607,256,-22.66,-242.65
2028,872,-5.11,-67.23
119,38,-14.27,-158.78
2034,878,-15.81,-174.21
2262,966,-1.78,-33.9
3429,1484,-9.39,-109.97
1026,416,0.46,-11.51
3090,1333,-3.16,-47.69
669,256,0.46,-11.51
977,401,-229.69,27.79
2360,997,0.14,-14.69
798,303,-317.07,36.53
2247,948,0.46,-11.51
3333,1404,-47.08,6.32
147,63,-44.04,-488.67
991,401,-410.58,45.89
1890,800,0.46,-11.51
2289,997,-36.42,-412.47
1760,729,-169.52,18.56
3004,1300,-13.86,-154.68
2971,1261,-0.29,-18.97
183,29,-269.88,31.81
65,17,-14.94,-165.52
1819,788,-28.65,-302.62
1369,570,0.46,-11.51
1997,872,-43.6,-484.26
369,131,-440.01,45.61
723,310,-29.89,-347.15
899,392,-44.01,-488.39
3513,1526,-22.16,-237.68
