time,vehicle_id,x,y
403,156,7.35,57.37
1144,494,-28.39,-332.2
505,169,22.13,173.1
292,125,-40.31,-451.41
3058,1332,-32.14,-369.68
1319,549,34.63,298
913,374,0.46,-11.51
3594,1568,-37.26,-420.9
1071,464,-35.49,-403.2
616,210,54,491.67
1745,734,27.01,221.85
3090,1332,0.46,-11.51
430,171,2.45,-23.7
1344,563,3.64,-11.83
2091,889,14.28,94.53
56,14,-20.82,-256.45
2482,1073,-15.44,-170.49
93,14,3.64,-11.83
1037,425,23.77,189.44
3067,1316,21.14,163.12
3329,1443,-6.09,-109.18
1735,725,23.59,187.61
2757,1181,3.64,-11.83
567,238,-17.85,-226.74
3337,1443,3.59,-12.3
3559,1524,3.64,-11.83
2558,1073,39.78,381.68
2607,1123,4.6,-2.26
340,100,39.77,349.43
62,14,-13.8,-186.28
2507,1090,-30.18,-350.04
89,14,3.64,-11.83
1318,549,33.35,285.25
2881,1222,26.63,218
3454,1510,-44.49,-493.19
626,260,-6.5,-113.28
2262,981,-23.23,-280.53
1119,453,20.34,155.15
432,171,3.58,-12.39
1797,758,0.46,-11.51
411,156,17.78,161.71
1224,494,49.42,445.94
1185,515,-39.88,-447.1
2545,1073,28.1,232.79
1575,632,43.22,383.94
805,323,0.46,-11.51
2458,1023,54.44,496.11
484,199,-13.08,-179.08
789,323,0.46,-11.51
2951,1254,4.26,-5.67
2122,893,44.24,394.11
3038,1284,3.82,-10.04
3494,1524,-36.88,-417.06
491,207,-27.02,-286.23
2039,863,3.64,-11.83
306,125,-23.16,-279.86
1458,594,6.56,17.41
1185,503,-3.35,-49.62
960,374,32.98,313.76
3115,1325,3.64,-11.83
1025,425,10.2,53.81
3443,1479,3.64,-11.83
2710,1136,33.82,289.91
207,59,3.64,-11.83
3095,1332,0.46,-11.51
312,100,1.33,-2.85
1166,503,-31.04,-326.43
227,59,7.76,29.32
1301,563,-30.89,-357.16
1696,725,1.63,-31.89
1848,782,3.64,-11.83
1885,782,3.64,-11.83
525,207,3.74,-10.83
1103,444,4.2,-6.25
1898,782,6.72,18.98
1056,445,-2.13,-37.38
2498,1090,-40.46,-452.92
2552,1073,35.99,311.63
1512,632,3.64,-11.83
448,171,3.64,-11.83
1982,863,-37.1,-419.28
2790,1188,24.07,192.47
850,343,-1.03,-26.43
2681,1136,3.64,-11.83
3385,1443,3.64,-11.83
945,343,21.48,166.6
2186,954,-41.51,-463.38
1086,445,0.46,-11.51
3354,1453,-8.86,-136.79
673,269,5.8,9.82
820,323,0.46,-11.51
3114,1347,-3.63,-52.44
2454,1069,-37.13,-419.53
2103,889,26.94,221.14
962,406,-6.06,-108.86
2499,1081,-14.15,-189.76
491,209,-30.26,-350.91
2023,863,3.64,-11.83
545,207,3.74,-10.83
2214,931,54.23,494.06
3434,1490,-10.33,-151.54
2506,1069,2.15,-26.75
2174,942,-21.03,-258.53
2184,942,-6.67,-114.9
1392,563,37.82,329.97
378,161,-36.86,-416.89
103,21,0.46,-11.51
3263,1413,-6.46,-112.86
3517,1490,47.75,461.47
3141,1332,19.53,179.2
413,161,6.4,15.81
1964,835,0.46,-11.51
3333,1453,-34.73,-395.62
2451,1069,-39.94,-447.64
3132,1347,-1.08,-26.95
1413,595,0.46,-11.51
1274,549,-25.55,-303.79
3040,1284,4.84,0.17
966,404,3.64,-11.84
717,279,52.36,475.32
348,91,52.61,477.87
444,186,-25.37,-301.95
2207,942,3.64,-11.83
1996,835,20.95,161.25
2549,1055,45.41,405.82
519,210,0.95,-38.7
535,199,49.78,449.51
1476,595,24.73,231.24
3237,1389,33.16,283.34
611,210,47.25,424.23
1724,730,6.48,16.58
785,323,-0.05,-16.57
3062,1316,13.94,91.14
344,125,22.81,179.86
3476,1479,3.64,-11.83
912,374,0.46,-11.51
33,14,-44.71,-495.41
3399,1479,-26.15,-309.79
2087,889,10.12,53
3383,1443,3.64,-11.83
2299,981,0.46,-11.51
1824,746,23.1,182.75
273,100,0.46,-11.51
2417,1052,-35.38,-402.07
2457,1023,52.87,480.42
1130,494,-44.71,-495.41
2104,863,48.02,431.89
349,100,51.37,465.45
300,125,-30.54,-353.65
758,323,-25.14,-299.64
421,156,31.2,295.91
403,161,-5.92,-107.41
2505,1069,2.15,-26.75
2680,1136,3.64,-11.83
2622,1090,28.96,241.3
519,179,42.2,405.94
821,343,-12.44,-172.65
2885,1254,-26.4,-312.29
445,171,3.64,-11.83
2722,1181,-21.34,-261.66
2095,863,35.8,309.7
1682,730,-33.06,-378.87
525,186,45.45,406.21
3187,1389,-34.04,-388.68
824,323,0.46,-11.51
2201,954,-23.16,-279.86
624,238,51.61,467.85
3002,1294,0.46,-11.51
2097,863,38.43,336.05
449,186,-19.17,-239.96
3568,1524,4.83,0.1
3392,1479,-35.41,-402.36
2230,954,2.89,-19.29
526,199,38.75,339.23
794,343,-38.46,-432.82
2259,942,18.8,139.79
1366,594,-38.14,-429.66
66,14,-9.12,-139.49
2782,1188,8.8,71.87
2617,1123,18.8,139.79
2947,1254,3.64,-11.83
1761,734,44.84,400.08
213,59,3.64,-11.83
3208,1389,-5.49,-103.18
1120,445,25.19,203.64
2604,1123,2.08,-27.43
2183,954,-44.05,-488.77
3470,1490,2.15,-26.75
3463,1479,3.64,-11.83
1362,563,3.64,-11.83
3356,1453,-6.34,-111.68
557,238,-32.41,-372.33
569,209,0.46,-11.51
1499,630,42.57,377.44
3004,1294,0.46,-11.51
1735,734,15.69,108.65
312,125,-16.09,-209.13
788,322,3.64,-11.83
438,186,-32.85,-376.79
1825,782,-5.48,-103.07
1694,739,-43.18,-480.07
2108,889,32.14,273.15
3463,1490,2.15,-26.75
1099,445,0.46,-11.51
526,210,-0.29,-18.97
628,260,-3.86,-86.85
1891,823,-36.98,-418.07
3542,1539,-21.69,-265.17
1840,758,37.77,361.61
905,343,3.64,-11.83
139,21,4.29,26.76
692,260,39.25,344.2
1184,503,-4.78,-63.95
596,207,33.31,284.86
3488,1479,13.48,86.57
2384,1002,50.76,459.31
2477,1069,-14.82,-196.4
3119,1332,0.46,-11.51
1744,725,35.58,307.57
2215,942,3.64,-11.83
1022,445,-43.44,-482.64
2428,1023,9.21,43.82
308,100,0.46,-11.51
1487,638,-14.33,-191.57
161,21,33,313.93
2055,889,-23.94,-287.66
508,199,16.45,116.3
1031,445,-32.53,-373.52
1103,445,1.07,-5.38
822,322,3.64,-11.83
3269,1407,3.64,-11.83
1687,734,-38.23,-430.58
3599,1539,35.25,304.25
438,179,-8,-128.29
866,323,33.47,318.67
3485,1510,-7.52,-123.4
289,125,-43.56,-483.84
1370,563,6.82,19.96
2174,931,6.06,12.34
2952,1254,4.9,0.72
3378,1443,3.64,-11.83
2645,1136,3.64,-11.83
2306,1002,-31.06,-358.89
1218,494,40.56,357.31
3159,1325,39.24,344.18
1757,725,52.81,479.84
1039,444,-14.21,-190.32
314,91,7.12,22.99
975,406,0.46,-11.51
3497,1479,25.36,205.31
835,323,0.46,-11.51
1485,594,38.44,336.11
599,207,37.83,330.01
1090,453,2.89,-19.29
382,156,-17.2,-220.29
615,260,-21.49,-263.18
1480,595,29.67,280.58
912,343,3.64,-11.83
2627,1123,30,283.96
1253,515,3.64,-11.83
2203,942,3.64,-11.83
608,209,45.99,443.87
1353,563,3.64,-11.83
3576,1524,14.7,98.72
558,209,0.46,-11.51
2989,1284,3.64,-11.83
1489,594,43.21,383.83
658,269,-1.25,-28.62
2347,1023,-38.08,-429.06
3384,1453,0.46,-11.51
1107,464,2.45,8.43
577,207,5.53,7.12
1516,638,-0.29,-18.97
388,151,3.64,-11.83
2218,942,3.64,-11.83
81,14,3.64,-11.84
1826,782,-4.38,-92.04
425,156,36.48,348.7
1455,630,-28.24,-330.67
2097,893,15.66,108.33
1111,453,9.93,51.04
792,343,-40.38,-452.03
233,100,-42.65,-474.74
865,374,-37.79,-426.16
2325,1002,-7.54,-123.62
368,151,-17.57,-223.92
2397,1023,3.64,-11.83
3015,1294,0.46,-11.51
772,323,-7.43,-122.58
1070,445,0.46,-11.51
544,207,3.74,-10.83
3318,1443,-22.36,-271.81
3514,1510,28.87,240.5
961,374,33.93,323.22
2540,1088,17.02,154.12
3084,1347,-42.59,-474.17
3134,1332,8.25,66.36
1709,730,1.86,-29.61
520,179,43.63,420.2
1292,549,-1.29,-61.14
1958,823,3.64,-11.83
633,269,-26.72,-315.49
3459,1479,3.64,-11.83
2619,1090,25.56,207.31
2544,1073,26.79,219.69
2632,1090,40.32,354.92
2481,1073,-13.42,-182.49
1516,632,3.64,-11.83
1851,782,3.64,-11.83
3164,1347,36.32,314.92
3355,1453,-7.64,-124.62
316,118,2.87,12.56
3084,1332,0.45,-11.61
3114,1325,3.64,-11.83
490,199,-5.71,-105.39
746,323,-40.66,-454.89
2869,1222,10.46,56.39
1347,563,3.64,-11.83
2536,1088,11.46,98.47
3587,1539,21.39,165.7
3210,1389,-2.91,-77.33
394,169,-39.54,-443.69
1771,746,3.64,-11.83
418,156,27.29,256.85
1765,758,-10.21,-150.36
1018,406,4.1,24.93
2554,1073,34.82,332.15
1053,453,-26.08,-309.06
2677,1136,3.64,-11.83
314,118,1.07,-5.4
327,125,2.23,-25.94
1881,782,3.64,-11.83
2523,1090,-12.07,-168.98
753,322,-27.62,-324.49
3130,1347,-1.59,-31.98
2810,1181,46.71,418.86
2078,863,12.5,76.79
2071,863,4.37,-4.54
175,14,44.94,433.36
2785,1181,15.58,107.6
73,14,-1.19,-60.1
1956,823,3.64,-11.83
180,14,50.82,492.14
3297,1413,-0.19,-17.97
2005,863,-5.64,-104.67
518,209,0.45,-11.56
256,59,46.03,444.23
966,406,-0.76,-55.79
3315,1426,15.26,104.35
2283,981,3.41,-14.16
1177,503,-15.18,-167.87
1513,632,3.64,-11.83
1723,725,7.59,27.71
1312,563,-15.09,-199.18
2933,1254,3.64,-11.83
851,322,18.15,133.28
1109,464,4.81,31.99
1884,823,-44.11,-489.36
2170,942,-26.75,-315.76
3172,1325,53.79,489.67
360,151,-29.21,-340.35
2531,1081,15.11,135.02
1155,503,-42.86,-476.84
2483,1052,3.64,-11.83
2564,1073,47.47,458.67
104,14,3.64,-11.83
3300,1426,2.89,-19.34
3325,1413,20.63,158.08
421,161,16.27,114.44
3483,1510,-9.99,-148.11
1996,863,-17.95,-227.76
2467,1052,3.64,-11.83
1985,835,2.13,5.15
216,59,3.64,-11.83
3450,1490,2.15,-26.75
931,406,-44.48,-493.09
335,91,35.37,305.47
583,207,13.39,85.64
1339,563,3.64,-11.83
3553,1524,3.64,-11.83
3490,1510,-1.23,-60.55
3569,1539,2.56,-22.66
974,406,0.46,-11.51
254,100,-15.68,-205.09
1753,725,47.56,427.32
1494,595,46.6,449.94
2253,942,10.22,54.01
3204,1389,-10.95,-157.73
1223,503,50.62,457.94
1249,515,3.64,-11.83
1450,595,0.46,-11.51
350,118,47.93,463.26
339,100,38.42,335.97
2391,1023,3.64,-11.83
2410,1052,-43.48,-483.1
547,207,3.74,-10.83
3522,1539,-43.55,-483.73
2116,889,40.73,359.04
521,186,37.27,356.66
2593,1090,3.64,-11.83
480,207,-40.37,-452.01
2453,1052,3.64,-11.83
1806,746,3.78,-10.38
2490,1088,-44.55,-493.79
562,210,-0.29,-18.97
2137,931,-38.42,-432.45
3390,1443,3.88,-9.43
980,404,3.64,-11.83
361,151,-27.76,-325.85
381,156,-18.55,-233.77
819,323,0.46,-11.51
494,186,5.26,36.47
2990,1294,-9.14,-107.54
330,125,5.87,10.45
833,323,0.46,-11.51
3520,1524,-0.8,-56.19
3063,1294,31.53,299.2
1893,823,-34.63,-394.58
1448,632,-44.47,-492.98
970,404,3.64,-11.83
3123,1325,3.64,-11.83
780,323,2.29,-25.34
1977,863,-42.92,-477.43
2103,863,46.6,417.69
2628,1090,35.85,310.28
53,21,-42.82,-476.44
2884,1239,18.51,136.88
1194,503,8.21,33.88
516,199,26.32,214.91
3400,1453,11.16,95.52
454,171,3.64,-11.83
298,91,3.64,-11.83
425,179,-27.16,-319.82
662,279,-17.56,-223.83
1748,734,30.23,254.02
2863,1222,4.13,-6.97
2489,1055,0.46,-11.51
3134,1347,-1.04,-26.55
2756,1181,3.64,-11.83
3042,1284,6.7,18.74
1700,730,-9.53,-143.51
3435,1490,-8.82,-136.45
1321,563,-2.62,-74.47
3154,1332,40.07,384.61
1717,725,3.64,-11.83
3119,1347,-1.78,-33.92
3048,1294,10.66,90.49
3524,1510,41.36,365.37
155,14,21.77,201.64
319,100,9.25,76.38
2526,1055,19.92,150.94
1102,464,-2.05,-36.62
1564,638,17.51,126.85
1003,406,0.46,-11.51
3482,1490,2.92,-18.99
2121,893,43.12,382.93
263,91,3.64,-11.83
2226,942,3.64,-11.83
1333,563,3.64,-11.83
1544,632,4.56,-2.68
369,125,53.08,482.53
367,151,-19.04,-238.67
3001,1284,3.64,-11.83
2508,1055,0.46,-11.51
3340,1453,-26.09,-309.16
3026,1294,0.46,-11.51
1480,630,11.96,71.41
1133,464,36.29,314.64
2596,1090,3.64,-11.83
1181,515,-43.72,-485.46
1797,746,3.64,-11.83
1810,746,6.44,16.14
3510,1524,-14.7,-195.27
1695,739,-42.36,-471.92
501,171,20.94,161.12
2635,1123,41.82,402.17
2599,1136,-44.52,-493.48
392,169,-41.78,-466.03
3167,1347,40.55,357.27
1725,739,-8.98,-138.05
3419,1490,-32.19,-370.19
3015,1316,-40.3,-451.27
65,21,-27.67,-324.97
1924,823,1.74,-30.83
1993,823,13.92,90.94
2870,1254,-43.35,-481.79
3047,1316,-2.59,-42.05
2193,942,3.6,-12.24
1023,445,-42.66,-474.89
270,118,-44.71,-495.41
2706,1136,28.41,235.82
3064,1316,16.82,119.97
3133,1325,10.23,54.11
2568,1123,-44.71,-495.41
1400,563,49.03,442.07
239,91,-7.4,-122.24
870,322,43.72,388.93
2330,1002,-1.35,-61.69
922,374,0.46,-11.51
2886,1222,33.5,286.75
3299,1426,2.54,-22.84
112,14,3.64,-11.83
2018,835,50.66,490.53
1075,444,3.64,-11.83
1485,638,-17.01,-218.38
154,21,23.84,222.33
653,260,3.64,-11.83
3492,1479,18.82,140
1199,503,15.52,106.91
1740,746,-7.46,-122.82
2665,1136,0.46,-11.51
611,260,-26.93,-317.57
2569,1069,54.63,498.01
2702,1181,-44.46,-492.89
351,125,31.3,264.73
2504,1090,-33.54,-383.66
245,100,-27.25,-320.79
425,161,21.31,164.9
843,322,7.44,26.15
157,14,24.05,224.45
1971,823,3.64,-11.83
995,425,-21.11,-259.35
1738,739,5.57,7.5
2432,1023,15.28,104.54
1357,563,3.64,-11.83
2531,1088,7.89,30.66
1176,494,3.64,-11.83
3008,1294,0.46,-11.51
49,14,-28.91,-337.35
3231,1407,-31.8,-366.25
1746,725,38.17,333.39
2418,1052,-34.1,-389.29
2474,1069,-17.68,-225.1
461,199,-40.92,-457.52
3427,1479,3.64,-11.83
2486,1055,0.46,-11.51
3010,1284,3.64,-11.83
2419,1023,3.64,-11.83
1561,638,13.4,85.8
3589,1568,-42.96,-477.86
272,100,0.46,-11.51
524,186,44.23,394
3410,1490,-43.48,-483.04
3568,1537,-0.29,-18.97
2107,889,31.12,262.92
2514,1088,-15.24,-200.64
2991,1284,3.64,-11.83
1998,823,19.77,149.44
2012,863,3.21,-16.1
2339,981,8.28,34.61
1701,739,-35.78,-406.06
72,14,-2.35,-71.75
1730,739,-3.36,-81.84
301,125,-29.35,-341.75
380,161,-34.37,-391.93
599,210,31.52,266.98
3159,1332,51.24,464.08
2236,942,3.64,-11.83
3006,1294,0.46,-11.51
3554,1537,-2.59,-41.97
52,14,-25.47,-302.93
3056,1332,-35.31,-401.35
932,343,8.91,40.92
3512,1524,-11.91,-167.33
3467,1479,3.64,-11.83
2061,893,-25.86,-306.84
3148,1332,30.6,289.91
1466,630,-10.56,-153.87
2885,1239,19.81,149.82
2350,1002,8.81,39.82
1186,515,-38.44,-432.67
363,151,-24.87,-296.97
2585,1090,3.64,-11.83
1034,425,20.39,155.68
428,169,-3.04,-78.62
1325,563,2.72,-21
391,156,-5.16,-99.87
1849,758,48.23,466.19
1107,453,5.2,3.77
3583,1537,7.96,31.33
3418,1443,41.84,370.09
2594,1090,3.64,-11.83
3070,1284,43.59,387.6
917,343,3.64,-11.83
2652,1136,3.64,-11.83
3549,1537,-5.38,-102.02
3332,1453,-35.95,-407.81
3319,1407,22.52,176.99
1135,444,50.8,459.73
640,279,-44.09,-489.21
592,210,19.15,175.42
3209,1389,-4.21,-90.31
811,322,3.64,-11.83
1544,638,-0.29,-18.97
3557,1524,3.64,-11.83
275,100,0.46,-11.51
431,161,28.81,239.8
810,323,0.46,-11.51
2020,823,45.66,408.3
537,209,0.46,-11.51
3331,1413,28.51,236.8
360,156,-44.28,-491.04
3076,1294,49.6,479.92
1979,835,0.46,-11.51
1788,746,3.64,-11.83
2030,863,3.64,-11.83
2816,1222,-18.88,-237.09
2140,931,-34.87,-396.96
480,186,-0.29,-18.97
1041,425,28.33,235.02
421,171,-12.43,-140.41
3024,1294,0.46,-11.51
1469,638,-36.76,-415.83
3585,1539,19.19,143.62
495,179,10.47,56.42
332,91,31.23,264.08
1982,835,0.61,-9.98
1416,594,3.64,-11.83
574,238,-7.83,-126.55
2525,1069,11.83,70.09
3279,1413,-0.19,-17.97
1047,444,-1.84,-66.66
2011,835,43.56,387.36
501,186,12.47,108.62
2262,954,18.21,133.82
3290,1426,-9,-138.28
3194,1389,-24.6,-294.29
519,209,0.46,-11.52
2520,1055,13.35,85.26
2503,1073,-1.78,-33.9
457,171,3.64,-11.83
931,343,7.9,30.74
1279,549,-18.93,-237.55
1285,549,-10.82,-156.4
599,209,33.01,314
867,374,-35.91,-407.37
2620,1136,-18.62,-234.46
2560,1073,42.43,408.23
2657,1136,3.64,-11.83
837,343,-1.81,-34.19
508,207,2.04,-27.82
2019,863,3.64,-11.83
579,207,7.56,27.38
2753,1181,3.64,-11.83
3241,1389,38.55,337.27
2543,1090,3.64,-11.83
1937,782,50.99,461.64
3180,1389,-42.93,-477.54
3570,1539,3.02,-18.05
152,14,21.63,168.1
404,171,-31.85,-366.78
2120,889,44.89,400.68
437,171,3.64,-11.83
935,406,-41.66,-464.88
2717,1188,-44.52,-493.44
484,209,-40.35,-451.79
3385,1453,0.46,-11.51
2603,1123,1.11,-37.15
950,374,23.08,214.73
2547,1088,26.67,250.59
426,151,40.42,355.94
822,323,0.46,-11.51
1832,758,28.55,269.4
1162,503,-36.89,-384.94
2298,981,0.46,-11.51
102,21,0.46,-11.51
370,151,-14.75,-195.72
505,199,12.74,79.12
396,151,3.64,-11.83
170,14,39.06,374.56
2017,835,49.19,475.88
1827,746,26.63,218.04
3367,1443,3.64,-11.83
2034,889,-44.54,-493.65
3449,1479,3.64,-11.83
1308,515,42.73,379.05
2547,1055,43.2,383.73
524,179,49.65,480.46
427,156,39.19,375.8
2461,1055,0.46,-11.52
416,179,-40.36,-451.84
608,207,51.35,465.18
3104,1332,0.46,-11.51
3037,1325,-39.9,-447.25
1994,835,17.91,130.87
3080,1316,40.08,352.55
3307,1407,7.86,30.37
3227,1389,19.7,148.75
3326,1407,31,261.74
2900,1254,-8.8,-136.24
3401,1479,-23.57,-283.99
2528,1081,11.27,96.61
2592,1123,-14.57,-193.92
585,207,16.46,116.37
1041,406,37.48,326.52
146,59,-34.91,-397.34
1767,739,37.53,327.07
1031,425,17.11,122.84
502,209,-14.54,-193.65
932,404,-37.4,-422.26
2638,1136,3.59,-12.37
879,343,3.64,-11.83
2072,889,-5.74,-105.59
3566,1537,-0.29,-18.97
1312,549,25.36,205.4
1736,734,16.79,119.64
760,323,-22.59,-274.19
1799,758,0.46,-11.51
3528,1539,-37.53,-423.52
1713,730,2.89,-19.29
3587,1537,12.78,79.53
413,169,-19.27,-240.92
2499,1055,0.46,-11.51
3378,1453,0.46,-11.51
1328,563,3.63,-11.9
2398,1023,3.64,-11.83
546,238,-44.46,-492.93
2203,931,41.06,362.33
814,322,3.64,-11.83
3140,1347,3.68,-11.45
3380,1453,0.46,-11.51
2558,1090,3.64,-11.83
2085,889,7.97,31.51
2420,1052,-31.65,-364.72
1525,632,3.64,-11.83
2348,981,20.1,152.76
393,156,-2.44,-72.61
152,59,-29.51,-311.2
2067,893,-19.03,-238.59
3160,1347,30.61,257.84
2721,1136,48.9,440.77
788,343,-43.81,-486.43
1723,734,2.31,-25.1
1398,594,-0.87,-56.9
1553,638,3.97,-8.52
2075,889,-2.49,-73.17
609,209,47.45,458.48
2628,1123,31.42,298.15
2566,1090,3.64,-11.83
3140,1325,18.03,132.07
2661,1136,3.64,-11.83
762,323,-20.02,-248.45
3599,1524,46.77,419.4
3520,1510,36.43,316.07
1716,739,-18.97,-237.98
3495,1524,-35.47,-402.96
512,171,35.65,308.25
1994,823,15.06,102.39
821,322,3.64,-11.83
3338,1453,-28.57,-333.97
1157,503,-40.79,-456.18
496,209,-23.1,-279.25
3424,1490,-24.92,-297.48
2009,823,32.82,279.95
3099,1347,-21.72,-265.44
3075,1325,2.17,-26.54
1582,638,42.31,374.83
869,343,3.64,-11.83
3155,1325,34.75,299.25
1928,823,3.62,-12.05
908,374,0.3,-13.13
3420,1443,44.79,399.6
2167,931,-2.45,-72.72
1138,494,-37.1,-419.26
1974,863,-44.52,-493.48
2482,1055,0.46,-11.51
2005,835,34.45,296.24
291,118,-19.98,-248.08
702,260,49.93,451.02
501,179,18.65,138.27
3511,1524,-13.26,-180.87
2347,1002,5.17,3.46
1170,503,-25.18,-267.92
1255,515,3.64,-11.83
519,207,3.74,-10.83
2461,1052,3.64,-11.83
2724,1181,-18.88,-237.03
2928,1254,3.64,-11.83
1088,444,3.64,-11.83
2053,889,-25.96,-307.89
428,151,43.3,384.77
3044,1294,5.16,35.53
2894,1239,31.91,270.83
1459,630,-21.74,-265.68
1418,595,0.46,-11.51
2726,1181,-16.36,-211.9
970,374,42.94,413.38
1055,445,-0.29,-51.11
532,207,3.74,-10.83
2416,1023,3.64,-11.83
1086,464,-17.84,-226.7
486,207,-34.83,-364.37
595,207,31.8,269.73
2216,954,-5.08,-99
3567,1524,4.21,-6.11
3319,1413,12.71,78.91
570,238,-13.66,-184.87
1304,563,-26.62,-314.46
518,186,33.55,319.46
1995,863,-19.29,-241.16
3253,1407,-4.91,-97.33
3289,1426,-10.4,-152.26
961,343,36.87,320.44
1117,445,21.21,163.9
3500,1490,26.29,214.68
3540,1539,-23.86,-286.88
1715,739,-20.11,-249.37
104,21,0.46,-11.51
529,186,50.4,455.75
1010,425,-4.15,-89.71
1770,746,3.64,-11.83
2889,1222,37.5,326.78
1140,453,47.76,429.28
511,169,28.55,237.26
1415,594,3.64,-11.83
225,91,-26.43,-312.58
1020,445,-44.5,-493.32
1461,632,-30.08,-349.06
3493,1524,-38.22,-430.45
3505,1524,-21.63,-264.51
2017,823,42.22,373.92
424,161,20.04,152.13
3451,1490,2.15,-26.75
2551,1081,40.16,385.52
470,179,2.89,-19.29
990,404,3.64,-11.83
1934,823,3.64,-11.83
761,322,-17.17,-220
696,269,31.61,267.82
3324,1453,-44.07,-489
1997,835,22.4,175.79
2774,1181,3.85,-9.76
554,238,-36.69,-415.2
2251,954,5.14,3.12
2129,931,-44.71,-495.41
2081,893,-2.63,-74.56
3000,1284,3.64,-11.83
312,91,5.12,2.96
456,171,3.64,-11.83
3301,1407,3.64,-11.83
889,343,3.64,-11.83
1819,746,17.11,122.87
2553,1052,53.64,488.08
375,156,-26.57,-313.95
2743,1181,3.42,-13.98
1922,782,34.13,293
3529,1539,-36.38,-412.06
3487,1490,7.3,24.73
1410,594,3.64,-11.83
171,14,40.26,386.49
508,186,21.12,195.07
1019,425,3.66,-11.59
402,161,-7.21,-120.31
453,186,-14.24,-190.6
1820,746,18.24,134.16
3037,1316,-8.27,-130.93
3242,1413,-33.77,-385.97
1063,464,-44.06,-488.91
2152,931,-20.34,-251.64
3065,1294,34.36,327.53
452,186,-15.47,-202.93
2504,1088,-28.88,-337.05
2095,889,18.4,135.8
971,404,3.64,-11.83
200,59,3.64,-11.83
1661,725,-43.72,-485.49
607,260,-32.45,-372.73
2892,1239,29.24,244.13
462,169,0.46,-11.51
3535,1537,-22.27,-271.01
600,260,-41.7,-465.24
1156,503,-41.95,-467.78
1476,632,-10.45,-152.77
295,118,-14.5,-193.29
1092,453,2.89,-19.29
3100,1332,0.46,-11.51
3019,1284,3.64,-11.83
177,59,3.64,-11.83
906,374,-1.07,-26.77
2968,1294,-36.22,-410.48
2513,1088,-16.59,-214.19
3395,1443,8.03,32.07
927,404,-43.36,-481.91
3260,1413,-10.33,-151.56
1465,594,14.79,99.61
2963,1254,17.45,126.27
1912,835,-43.39,-482.19
1090,464,-12.97,-177.99
2717,1181,-27.59,-324.21
3283,1426,-18.52,-233.43
274,91,3.64,-11.83
2556,1090,3.64,-11.83
613,210,49.97,451.47
2967,1254,22.06,172.38
1921,835,-31.06,-358.83
213,91,-42.53,-473.58
1179,503,-12.22,-138.27
1690,725,-6.45,-112.75
3304,1426,3.3,-15.2
3312,1443,-30.97,-357.93
623,269,-38.08,-429.06
2870,1222,11.84,70.19
3594,1537,21.37,165.47
2286,954,47.34,425.1
2064,893,-22.4,-272.28
1494,630,34.52,296.92
512,179,31.63,300.18
