time,vehicle_id,x,y
1092,471,-28.34,-331.7
3494,1485,-0.29,-18.97
3001,1255,-354.26,40.25
2933,1277,-31.78,-366.11
1306,544,0.04,-15.68
737,303,0.46,-11.51
2485,1039,-481.13,52.94
734,312,-25.59,-304.14
3456,1507,-37.02,-386.26
3185,1336,-398.98,44.73
2593,1110,0.46,-11.51
3486,1491,-1.03,-26.43
3479,1485,-0.29,-18.97
3336,1435,-36.57,5.27
2933,1244,-422.04,47.03
2961,1261,-0.29,-18.97
2668,1150,-6.61,-82.24
2951,1261,-0.29,-18.97
1228,518,-92.62,10.87
1744,729,0.18,-14.27
1032,417,-0.29,-18.97
3101,1328,-268.54,28.46
2977,1300,-42.71,-475.35
741,315,-27.01,-286.13
2294,963,-231.19,24.73
570,214,-1.03,-26.43
298,68,-496.9,54.52
106,38,-26.05,-308.74
2981,1297,-30.11,-317.19
2380,1039,-42.7,-475.29
1474,624,0.46,-11.51
3116,1328,-458.86,50.71
2075,872,0.46,-11.51
2222,966,-34.07,-356.74
2720,1150,-87.94,10.4
1515,658,-34.8,-396.31
3127,1333,-0.18,-17.88
2863,1230,0.46,-11.51
198,29,-456.45,50.47
1220,511,-15.27,3.14
2647,1152,-31.62,-364.43
2924,1255,0.46,-11.51
598,256,-32.36,-371.84
1068,417,-327.47,37.57
2106,878,-95.54,11.16
3447,1507,-44.49,-493.18
962,401,-36.01,5.21
3021,1309,-19.65,-212.59
495,214,-41.83,-466.54
836,364,-43.4,-482.3
723,303,-7.43,-90.44
2257,948,0.46,-11.51
1289,537,-0.29,-18.97
2100,872,-49.94,6.6
2072,887,-1.03,-26.43
1252,511,-476.46,49.25
2943,1277,-21.67,-232.83
1221,533,-44.22,-490.46
2689,1152,-0.29,-18.97
2502,1092,-42.12,-469.48
3249,1404,-6.52,-81.33
965,417,-35.57,-403.94
2902,1230,-179.71,19.58
857,364,-20.14,-217.44
1999,846,0.46,-11.51
234,67,-0.29,-18.97
976,384,-331.89,38.01
2243,963,-1.03,-26.43
2846,1230,-5.19,-67.97
3437,1491,-13.75,-153.6
3569,1526,0.46,-11.51
3500,1526,-34.8,-396.27
930,384,0.45,-11.56
1785,729,-490.21,53.85
2519,1063,0.46,-11.51
2213,964,-38.81,-436.38
841,363,-32.84,-376.66
2479,1046,-386.35,40.24
814,329,-0.29,-18.97
1171,511,-44.14,-489.63
767,312,-1.78,-33.9
3463,1502,-16.22,-178.25
3064,1297,0.17,-14.4
220,63,0.46,-11.51
3513,1491,-50.32,6.64
1475,628,-0.29,-18.98
831,329,-0.29,-18.97
2899,1255,-9.49,-111.02
1385,570,0.46,-11.51
2559,1092,-209.79,22.59
2455,1046,-62.29,7.84
508,203,0.46,-11.51
2976,1300,-43.47,-483
1377,570,0.46,-11.51
2026,846,-225.72,27.4
2553,1067,-188.48,20.46
2231,964,-23.34,-249.44
888,329,-324.84,34.09
2997,1300,-22.25,-238.55
2604,1110,0.46,-11.51
2753,1152,-482.53,49.86
1242,533,-22.44,-240.48
1602,662,-362.4,37.85
3031,1309,-8.71,-103.18
2293,997,-32.64,-342.43
3536,1502,-273.58,32.18
3337,1427,-71.49,8.76
2510,1063,-0.29,-18.97
2976,1297,-34.5,-393.28
2342,997,-0.29,-18.97
767,329,-33.06,-346.66
190,63,-0.1,-17.14
2682,1152,-0.29,-18.97
82,29,-29.41,-342.35
1062,416,-308.23,35.65
2048,872,0.46,-11.51
925,401,-38.08,-429.07
2407,1039,-11.16,-127.66
2230,966,-23.06,-246.73
763,310,-0.29,-18.97
1187,518,-44.09,-489.19
1280,537,-0.29,-18.97
2272,952,0.24,-13.75
2137,887,-453.98,50.23
192,67,-7.82,-94.32
913,392,-27.01,-318.32
277,63,-378.06,42.63
321,126,-6.58,-81.89
2971,1255,0.46,-11.51
3365,1427,-453.97,50.22
50,17,-33.43,-382.56
2976,1261,0.31,-13.01
2304,997,-14.65,-162.55
2003,872,-36.62,-414.44
848,329,0.46,-11.51
804,347,-34.99,-398.19
2073,887,-1.03,-26.43
327,131,-13.01,-146.16
3504,1512,-4.02,-56.29
981,417,-18.18,-197.86
2575,1092,-437.78,45.38
3319,1404,0.56,-10.51
470,203,-41.58,-464.11
2910,1261,-15.08,-166.92
985,401,-332.51,38.08
3594,1559,-15.73,-173.4
2308,992,-8.15,-97.55
625,234,-304.05,32.01
2501,1092,-43.04,-478.65
2381,997,-277.31,29.34
213,68,-1.03,-26.43
285,68,-353.61,40.19
2845,1244,-44.5,-493.28
782,311,-19.69,3.58
2704,1150,0.46,-11.51
858,347,-0.29,-18.97
2239,963,-1.04,-26.48
3573,1526,0.46,-11.51
3015,1277,-448.32,49.66
161,63,-27.25,-320.81
2661,1152,-17.07,-186.81
2042,878,-4.44,-60.51
1718,726,0.46,-11.51
990,417,-6.72,-83.32
2356,997,-0.29,-18.97
1500,637,-1.21,-28.21
3533,1492,-272.97,32.12
2323,964,-425.25,47.35
3128,1361,-28.14,-329.71
1920,800,-2.21,-0.74
239,67,-0.29,-18.97
2276,966,-0.48,-20.9
485,203,-22.85,-244.64
782,315,-0.68,-22.91
362,126,-357.19,40.55
766,315,-2.53,-41.36
3014,1300,-2.15,-37.61
3285,1435,-43.12,-479.47
3084,1328,-51.98,6.81
2649,1150,-25.72,-305.51
224,68,-1.03,-26.43
2554,1063,-233.76,28.2
2053,878,-0.29,-18.97
3530,1492,-235.32,25.14
2180,952,-43.31,-481.39
1247,537,-25.51,-271.16
202,84,-37.04,-418.7
282,67,-341.75,39
2507,1067,-1.03,-26.43
372,131,-484.59,50.07
412,174,-29.49,-343.21
2865,1244,-24.43,-292.58
3458,1502,-22.31,-239.19
3033,1309,-6.55,-81.61
3345,1404,-181.55,22.98
3097,1309,-278.89,32.71
3550,1502,-444.55,49.28
3029,1309,-10.87,-124.79
3289,1404,0.56,-10.51
183,67,-17.77,-193.77
1410,586,-172.53,18.86
3474,1507,-7.42,-90.31
1882,800,0.46,-11.51
229,63,0.46,-11.51
1600,662,-337.63,35.37
293,126,-42.72,-475.52
3529,1507,-181.08,19.72
1081,471,-42.71,-475.41
2562,1067,-312.66,36.09
1998,859,-4.75,-63.61
2036,887,-39.09,-439.2
2364,997,-13.69,2.98
2908,1230,-262.86,31.11
795,315,-114.99,13.11
2480,1039,-416.59,46.49
264,67,-142.25,15.83
897,347,-370.82,41.91
1707,726,0.46,-11.51
594,234,-0.29,-18.97
3474,1491,-1.03,-26.43
840,363,-34.42,-392.43
1946,800,-357.5,40.58
816,310,-475.73,52.4
3484,1484,0.46,-11.51
996,417,-1.07,-26.78
3137,1336,-0.29,-18.97
2424,1046,-8.92,-105.3
2254,966,-1.78,-33.9
2123,910,0.46,-11.54
2862,1230,0.46,-11.51
840,364,-38.95,-437.76
749,303,0.46,-11.51
169,68,-34.47,-393
3548,1492,-464.22,51.25
624,234,-290.21,30.63
1732,729,-0.29,-18.97
2312,964,-310.93,35.92
2700,1150,0.46,-11.51
3441,1484,0.46,-11.51
2469,1063,-0.3,-19.13
261,84,-67.81,8.39
496,214,-40.67,-454.96
931,392,-6.86,-84.68
2040,846,-414.8,46.31
2021,872,-14.76,-163.73
3529,1512,-149.06,16.52
1377,586,-1.41,-30.17
764,329,-34.07,-388.97
2441,1039,0.46,-11.51
968,416,-28.69,-303
2955,1261,-0.29,-18.97
1487,628,-57.82,7.39
3178,1333,-289.81,33.81
2915,1261,-8.18,-97.94
2278,966,-0.7,-3.02
1874,800,0.46,-11.51
3359,1441,-228.6,27.68
3186,1361,-332.99,38.12
203,63,0.46,-11.51
1017,442,-40.44,-452.63
3024,1296,-0.29,-18.97
2992,1261,-182.2,19.83
746,310,-3.73,-53.4
2654,1110,-401.4,44.97
2090,910,-38.29,-431.13
3069,1336,-31.73,-365.54
3510,1492,0.37,-6.16
1163,505,-38.05,-428.8
1301,544,-1.03,-26.43
3519,1502,-64.73,8.08
926,384,-0.29,-18.97
2478,1039,-389.93,43.82
2275,963,0.41,-12.01
3049,1328,-32.77,-375.99
196,68,-7.58,-91.92
840,329,0.26,-13.48
3454,1485,-0.29,-18.97
1456,628,-22.6,-242.05
3149,1361,-6.35,-79.56
1318,533,-178.37,19.45
716,311,-43.14,-479.67
510,203,0.51,-9.45
2718,1152,-40.11,5.62
2883,1244,-8.33,-99.36
3314,1441,-25.27,-300.93
2389,1020,-279.63,29.57
1761,726,-220.51,23.66
3520,1492,-109.15,12.53
3466,1484,0.46,-11.51
2967,1261,-0.29,-18.97
3346,1404,-193.3,24.15
1689,726,-15.12,-167.28
1754,729,-91.71,10.78
229,67,-0.29,-18.97
2094,910,-32.58,-374.1
3459,1484,0.46,-11.51
2468,1067,-13.84,-154.54
243,84,-1.78,-33.9
2023,846,-185.87,23.41
2984,1300,-34.87,-397
908,364,-434.17,48.24
3344,1427,-162.85,17.89
3328,1441,-11.41,-130.17
525,203,-177.81,19.39
1240,505,-280.11,32.84
3090,1296,-371.46,41.97
2566,1092,-311.46,32.75
2253,964,-2.53,-41.45
796,303,-286.75,33.5
1384,570,0.46,-11.51
765,303,0.46,-11.51
2218,964,-33.47,-383.01
129,35,-1.03,-26.43
988,416,-0.41,-20.25
152,29,0.46,-11.51
2943,1261,-0.29,-18.97
1254,533,-7,-86.08
2654,1152,-25.99,-275.98
1970,846,-4.51,-61.2
2886,1244,-5.11,-67.17
522,214,-9.11,-107.24
754,312,-4.94,-65.5
2219,910,-487.02,53.53
2873,1255,-43.42,-482.48
877,329,-175.93,19.2
919,392,-22.25,-238.64
3447,1491,-1.18,-27.89
1511,624,-444.92,46.1
3546,1484,-465.17,51.34
3439,1485,-0.74,-23.51
1404,586,-90.66,10.68
982,392,-342.07,39.03
2905,1230,-221.05,26.93
3117,1336,-1.03,-26.43
1455,624,-11,-126.13
824,312,-484.46,53.27
2860,1230,0.46,-11.51
3450,1492,-3.87,-54.85
1008,417,-1.03,-26.43
1937,800,-229.8,24.59
2314,997,-3.63,-52.46
2259,964,-2.53,-41.36
684,256,0.46,-11.51
3456,1502,-24.82,-264.28
3308,1435,-16.36,-179.71
3522,1502,-102.12,11.82
2458,1039,-127.36,14.35
3073,1300,-44.97,6.11
723,311,-34.55,-393.8
2034,887,-41.57,-463.95
1294,537,-0.29,-18.97
1240,511,-296.62,31.27
3178,1361,-237.76,28.6
1327,533,-294.12,34.24
3037,1309,-2.69,-43.04
545,214,-1.03,-26.43
802,329,-0.29,-18.97
1314,537,-104.25,12.04
508,214,-27.88,-294.87
506,214,-27.36,-321.85
182,68,-23.06,-246.69
2987,1277,-78.94,9.5
2337,992,0.46,-11.51
3498,1484,0.46,-11.51
3105,1328,-318.92,36.72
3013,1300,-2.86,-44.74
1994,859,-10.32,-119.28
2701,1152,-0.29,-18.97
2444,1046,-0.29,-18.97
168,29,-84.73,10.08
3498,1491,-1.03,-26.43
3050,1296,0.46,-11.51
2046,859,-480.5,49.66
1034,417,-0.29,-18.97
2997,1255,-294.44,34.27
2221,964,-30.38,-352.06
1368,570,0.46,-11.51
764,303,0.46,-11.51
2417,1039,0.45,-11.62
897,364,-289.56,33.78
564,234,-11.19,-128
3422,1491,-32.29,-371.13
2134,910,0.46,-11.51
2242,948,0.46,-11.51
3014,1261,-486.71,53.5
944,392,-0.29,-18.97
609,214,-104.51,12.06
561,234,-15.48,-170.89
150,63,-41.4,-462.32
3337,1441,-0.52,-21.27
3046,1328,-36.68,-415.03
3092,1333,-1.02,-26.3
1748,726,-49.37,6.55
1722,726,0.46,-11.51
2978,1300,-41.8,-466.27
3326,1404,0.5,-9.1
1675,704,-236.12,28.44
2546,1110,-37.74,-425.65
1324,544,-208.54,22.46
201,84,-38.21,-430.37
3119,1333,-0.29,-18.97
3328,1404,-3.23,0.01
1252,518,-450.53,46.66
1233,518,-166.46,18.26
3199,1361,-487.23,53.55
2280,966,-15.78,3.19
2995,1309,-44.18,-490.09
1588,662,-187.44,20.35
2546,1092,-31.35,4.75
891,363,-318.7,33.48
3502,1502,-2.53,-41.36
3079,1333,-16.19,-178.03
2096,910,-29.76,-345.84
3018,1309,-23,-246.11
2136,887,-441.3,48.96
1023,417,-0.29,-18.97
3009,1300,-7.7,-93.06
603,234,-8.54,2.22
2657,1152,-22.2,-238.13
1233,505,-194.59,24.28
165,67,-34.78,-396.09
1300,537,-0.29,-18.97
3539,1507,-346.57,36.26
573,234,-1.78,-33.9
1695,729,-15.49,-171
3110,1309,-426.07,47.43
159,35,-0.2,-18.07
2940,1261,-0.29,-18.97
545,234,-35.24,-400.68
2315,966,-493.94,54.22
3044,1300,-1.08,-26.87
3184,1333,-358.73,40.7
2310,966,-425.83,47.41
3588,1526,0.46,-11.51
3292,1435,-34.58,-394.07
2875,1255,-41.61,-464.37
2907,1255,0.31,-13.05
3072,1333,-24.48,-260.91
2554,1087,-161.2,20.94
2549,1110,-33.71,-385.4
991,417,-5.49,-71.05
939,392,-0.29,-18.98
3542,1502,-346.02,39.43
2257,963,-1.03,-26.43
3053,1297,-0.29,-18.97
1894,800,0.46,-11.51
1834,788,-7.82,-94.34
2202,948,-7.34,-89.54
1526,658,-19.93,-215.36
206,84,-32.18,-370.11
3534,1485,-352.15,40.04
2907,1261,-19.25,-208.64
3459,1512,-44.19,-490.22
1874,788,-447.19,49.55
1703,726,0.42,-11.94
1319,537,-168.83,18.49
2297,948,-317.25,36.55
2429,1046,-2.25,-38.57
631,256,0.46,-11.51
1252,505,-425.03,47.33
482,203,-27.32,-289.31
2655,1110,-414.96,46.32
700,286,-99.71,11.58
3111,1300,-499.15,54.74
948,384,0.46,-11.51
3537,1491,-374.21,39.03
1910,800,0.46,-11.51
2358,1020,-14.8,-164.06
2623,1110,0.42,-7.32
740,311,-13.61,-152.19
1634,704,-21.94,-235.5
995,417,-1.3,-29.11
741,303,0.46,-11.51
3001,1297,-1.38,-29.92
289,67,-417.99,46.63
352,131,-188.32,20.44
2576,1110,-0.26,-18.73
1674,704,-223.56,27.18
2307,952,-424.96,44.1
1229,518,-106.56,12.27
370,131,-454.48,47.05
3029,1296,-0.29,-18.97
1650,704,-2.83,-44.45
721,312,-40.79,-456.2
1513,628,-449.09,46.52
2502,1067,-1.03,-26.43
586,234,-0.29,-18.97
3534,1526,0.46,-11.52
1595,662,-274.64,29.07
1562,662,-1.03,-26.43
586,214,0.46,-11.51
1467,637,-35.72,-405.51
2302,952,-360.29,37.64
1254,518,-480.9,49.7
696,256,-96.62,11.27
2619,1110,0.46,-11.51
3445,1485,-0.29,-18.97
3295,1427,-9.15,-107.6
3088,1336,-9.23,-108.39
881,329,-230.21,24.63
2526,1063,0.46,-11.51
2350,997,-0.29,-18.97
1769,726,-326.73,34.28
2464,1067,-19.44,-210.53
3124,1333,-0.29,-18.97
3528,1526,-3.63,-52.36
1557,658,-0.29,-18.97
3279,1404,0.56,-10.51
1332,533,-358.34,40.66
1948,800,-386.91,43.52
2382,992,-230.25,27.85
2639,1150,-37.56,-423.84
805,312,-255.8,30.41
3069,1297,-27.45,4.36
2014,872,-24.47,-260.75
865,347,0.5,-9.09
172,68,-31.16,-359.9
1902,800,0.46,-11.51
2517,1087,-12.03,-136.36
3283,1427,-25.76,-273.7
562,234,-14.05,-156.56
3471,1484,0.46,-11.51
2482,1067,-1.03,-26.44
2255,966,-1.78,-33.9
2457,1039,-113.68,12.98
882,363,-174.05,19.01
1036,416,0.46,-11.51
219,67,-0.29,-18.97
357,131,-260.46,27.65
968,392,-163.76,21.2
1601,637,-373.61,42.19
2320,964,-393.72,44.2
291,67,-439.68,48.8
1520,658,-29.77,-313.75
3542,1491,-447.06,46.31
1212,505,0.46,-11.51
3219,1404,-37.2,-420.26
902,392,-41.41,-462.34
1470,637,-32.12,-369.44
